"uid","namedLocation","domainID","siteID","plotID","plotType","collectDate","samplingProtocolVersion","sampleID","sampleCode","kclSampleID","kclSampleCode","incubationPairID","nTransBoutType","incubationLength","extractionStartDate","kclReferenceID","soilFreshMass","kclVolume","extractionEndDate","sampleCondition","remarks","processedBy","recordedBy","dataQF"
"42c94e0b-fd24-45d9-b913-02fe738cb1ac","LENO_063.basePlot.bgc","D08","LENO","LENO_063","tower","2018-05-14T16:56Z","NEON.DOC.014048vK","LENO_063-M-7-22-20180514",NA,"LENO_063-M-7-22-20180514-KCL","B00000003575","LENO_063-M-7-22","tFinal",19.12,"2018-05-15T17:00Z","LENO-20180515-BRef1",10.33,100,"2018-05-15T19Z","OK",NA,"csantiago@battelleecology.org","kjones01@battelleecology.org",NA
"1b5ed1cf-8d86-459f-bc7d-86e7dafa1116","LENO_061.basePlot.bgc","D08","LENO","LENO_061","tower","2018-05-14T15:13Z","NEON.DOC.014048vK","LENO_061-M-5.5-16.5-20180514",NA,"LENO_061-M-5.5-16.5-20180514-KCL","B00000003580","LENO_061-M-5.5-16.5","tFinal",19,"2018-05-15T17:00Z","LENO-20180515-BRef1",10.18,100,"2018-05-15T19Z","OK",NA,"csantiago@battelleecology.org","kjones01@battelleecology.org",NA
"1be73e12-a324-452b-a2f3-a904296b7375","LENO_061.basePlot.bgc","D08","LENO","LENO_061","tower","2018-05-14T15:02Z","NEON.DOC.014048vK","LENO_061-M-35.5-17.5-20180514",NA,"LENO_061-M-35.5-17.5-20180514-KCL","B00000003582","LENO_061-M-35.5-17.5","tFinal",18.98,"2018-05-15T17:00Z","LENO-20180515-BRef1",10.06,100,"2018-05-15T19Z","OK",NA,"csantiago@battelleecology.org","kjones01@battelleecology.org",NA
"ecef883d-1d63-414c-96b5-dc35a66cfca8","LENO_061.basePlot.bgc","D08","LENO","LENO_061","tower","2018-05-14T14:55Z","NEON.DOC.014048vK","LENO_061-M-39.5-27-20180514",NA,"LENO_061-M-39.5-27-20180514-KCL","B00000003583","LENO_061-M-39.5-27","tFinal",18.97,"2018-05-15T17:00Z","LENO-20180515-BRef1",10.18,100,"2018-05-15T19Z","OK",NA,"csantiago@battelleecology.org","kjones01@battelleecology.org",NA
"71ab178e-4d82-4310-8e90-77b725c684cb","LENO_062.basePlot.bgc","D08","LENO","LENO_062","tower","2018-05-14T15:39Z","NEON.DOC.014048vK","LENO_062-M-5.5-12-20180514",NA,"LENO_062-M-5.5-12-20180514-KCL","B00000003551","LENO_062-M-5.5-12","tFinal",18.95,"2018-05-15T17:00Z","LENO-20180515-BRef1",10.26,100,"2018-05-15T19Z","OK",NA,"csantiago@battelleecology.org","kjones01@battelleecology.org",NA
"34261282-ccd9-43cd-b2fd-445d32bdc215","LENO_062.basePlot.bgc","D08","LENO","LENO_062","tower","2018-05-14T15:45Z","NEON.DOC.014048vK","LENO_062-M-32.5-15-20180514",NA,"LENO_062-M-32.5-15-20180514-KCL","B00000003552","LENO_062-M-32.5-15","tFinal",18.94,"2018-05-15T17:00Z","LENO-20180515-BRef1",10.15,100,"2018-05-15T19Z","OK",NA,"csantiago@battelleecology.org","kjones01@battelleecology.org",NA
"c80322af-217d-4c71-a80d-ae33f5e6c6b8","LENO_062.basePlot.bgc","D08","LENO","LENO_062","tower","2018-05-14T15:26Z","NEON.DOC.014048vK","LENO_062-M-9.5-32.5-20180514",NA,"LENO_062-M-9.5-32.5-20180514-KCL","B00000003550","LENO_062-M-9.5-32.5","tFinal",18.92,"2018-05-15T17:00Z","LENO-20180515-BRef1",9.97,100,"2018-05-15T19Z","OK",NA,"csantiago@battelleecology.org","kjones01@battelleecology.org",NA
"8d022f04-82f9-4db6-b771-b98d1840bcd2","LENO_001.basePlot.bgc","D08","LENO","LENO_001","distributed","2018-05-14T17:36Z","NEON.DOC.014048vK","LENO_001-M-5-23.5-20180514",NA,"LENO_001-M-5-23.5-20180514-KCL","B00000003567","LENO_001-M-5-23.5","tFinal",18.98,"2018-05-15T17:00Z","LENO-20180515-BRef1",10.02,100,"2018-05-15T19Z","OK",NA,"csantiago@battelleecology.org","kjones01@battelleecology.org",NA
"325e118b-863e-4c1f-9d74-6eec7781e9f9","LENO_001.basePlot.bgc","D08","LENO","LENO_001","distributed","2018-05-14T17:48Z","NEON.DOC.014048vK","LENO_001-M-12-7.5-20180514",NA,"LENO_001-M-12-7.5-20180514-KCL","B00000003581","LENO_001-M-12-7.5","tFinal",18.97,"2018-05-15T17:00Z","LENO-20180515-BRef1",10.08,100,"2018-05-15T19Z","OK",NA,"csantiago@battelleecology.org","kjones01@battelleecology.org",NA
"fec82cca-e2da-441e-a918-91e4b9398609","LENO_002.basePlot.bgc","D08","LENO","LENO_002","distributed","2018-07-09T14:02Z","NEON.DOC.014048vK","LENO_002-M-2-13-20180709",NA,"LENO_002-M-2-13-20180709-KCL","B00000003761","LENO_002-M-2-13","tInitial",0,"2018-07-10T16:29Z","LENO-20180710-BRef1",9.72,100,"2018-07-10T19Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"a7f9547c-81fd-4473-8a35-a5f0d50342ad","LENO_002.basePlot.bgc","D08","LENO","LENO_002","distributed","2018-07-31T14:03Z","NEON.DOC.014048vK","LENO_002-M-2-13-20180731",NA,"LENO_002-M-2-13-20180731-KCL","B00000003946","LENO_002-M-2-13","tFinal",22,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.06,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"6cea09a0-d176-4704-b8a9-017bb133aad9","LENO_061.basePlot.bgc","D08","LENO","LENO_061","tower","2018-07-09T14:10Z","NEON.DOC.014048vK","LENO_061-M-26-38-20180709",NA,"LENO_061-M-26-38-20180709-KCL","B00000003742","LENO_061-M-26-38","tInitial",0,"2018-07-10T15:55Z","LENO-20180710-BRef1",10.07,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"ea32d86f-a8be-4715-b86b-346daff2b6ae","LENO_061.basePlot.bgc","D08","LENO","LENO_061","tower","2018-07-31T15:27Z","NEON.DOC.014048vK","LENO_061-M-26-38-20180731",NA,"LENO_061-M-26-38-20180731-KCL","B00000003959","LENO_061-M-26-38","tFinal",22.05,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.32,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"c6c87d91-36c1-46e6-8da6-278ba847e47b","LENO_002.basePlot.bgc","D08","LENO","LENO_002","distributed","2018-07-09T14:27Z","NEON.DOC.014048vK","LENO_002-M-11.5-35.5-20180709",NA,"LENO_002-M-11.5-35.5-20180709-KCL","B00000003758","LENO_002-M-11.5-35.5","tInitial",0,"2018-07-10T16:09Z","LENO-20180710-BRef1",9.71,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"c63b7a25-2a0f-4702-8cd1-282f3ea52582","LENO_002.basePlot.bgc","D08","LENO","LENO_002","distributed","2018-07-31T14:21Z","NEON.DOC.014048vK","LENO_002-M-11.5-35.5-20180731",NA,"LENO_002-M-11.5-35.5-20180731-KCL","B00000003939","LENO_002-M-11.5-35.5","tFinal",22,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.02,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"e6b37071-2c65-41af-a6b2-a4c8f3469b13","LENO_061.basePlot.bgc","D08","LENO","LENO_061","tower","2018-07-09T14:33Z","NEON.DOC.014048vK","LENO_061-M-10.5-32.5-20180709",NA,"LENO_061-M-10.5-32.5-20180709-KCL","B00000003789","LENO_061-M-10.5-32.5","tInitial",0,"2018-07-10T15:33Z","LENO-20180710-BRef1",10.14,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"c3a2ff61-f66f-4de3-92c4-1e58e7cf67ca","LENO_061.basePlot.bgc","D08","LENO","LENO_061","tower","2018-07-31T15:44Z","NEON.DOC.014048vK","LENO_061-M-10.5-32.5-20180731",NA,"LENO_061-M-10.5-32.5-20180731-KCL","B00000003958","LENO_061-M-10.5-32.5","tFinal",22.05,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.24,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"986aa208-8b03-4985-896d-d10ad9da46c9","LENO_002.basePlot.bgc","D08","LENO","LENO_002","distributed","2018-07-09T14:46Z","NEON.DOC.014048vK","LENO_002-M-20.5-32-20180709",NA,"LENO_002-M-20.5-32-20180709-KCL","B00000003764","LENO_002-M-20.5-32","tInitial",0,"2018-07-10T16:19Z","LENO-20180710-BRef1",9.88,100,"2018-07-10T19Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"78317532-1a0e-4a79-ab1c-fd795829d80e","LENO_002.basePlot.bgc","D08","LENO","LENO_002","distributed","2018-07-31T14:26Z","NEON.DOC.014048vK","LENO_002-M-20.5-32-20180731",NA,"LENO_002-M-20.5-32-20180731-KCL","B00000003952","LENO_002-M-20.5-32","tFinal",21.99,"2018-08-01T16:00Z","LENO-20180801-BRef2",9.96,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"447b2f84-0ee6-4f01-8310-6fed2bf67e85","LENO_061.basePlot.bgc","D08","LENO","LENO_061","tower","2018-07-09T14:53Z","NEON.DOC.014048vK","LENO_061-M-12.5-0.5-20180709",NA,"LENO_061-M-12.5-0.5-20180709-KCL","B00000003751","LENO_061-M-12.5-0.5","tInitial",0,"2018-07-10T16:12Z","LENO-20180710-BRef1",10.05,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"384036e5-e4af-4599-81f3-32ac3238d03b","LENO_061.basePlot.bgc","D08","LENO","LENO_061","tower","2018-07-31T15:52Z","NEON.DOC.014048vK","LENO_061-M-12.5-0.5-20180731",NA,"LENO_061-M-12.5-0.5-20180731-KCL","B00000003960","LENO_061-M-12.5-0.5","tFinal",22.04,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.36,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"ff032f52-4544-4ca2-ab7a-d24e476ce944","LENO_003.basePlot.bgc","D08","LENO","LENO_003","distributed","2018-07-09T15:26Z","NEON.DOC.014048vK","LENO_003-M-31-8.5-20180709",NA,"LENO_003-M-31-8.5-20180709-KCL","B00000003747","LENO_003-M-31-8.5","tInitial",0,"2018-07-10T16:57Z","LENO-20180710-BRef1",9.94,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"67a7f7c6-0c5d-454a-9bee-bb74863f365e","LENO_003.basePlot.bgc","D08","LENO","LENO_003","distributed","2018-07-31T15:07Z","NEON.DOC.014048vK","LENO_003-M-31-8.5-20180731",NA,"LENO_003-M-31-8.5-20180731-KCL","B00000003948","LENO_003-M-31-8.5","tFinal",21.99,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.45,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"13bc1eb9-a129-4b00-ba27-4929ee456978","LENO_062.basePlot.bgc","D08","LENO","LENO_062","tower","2018-07-09T15:31Z","NEON.DOC.014048vK","LENO_062-M-1.5-12.5-20180709",NA,"LENO_062-M-1.5-12.5-20180709-KCL","B00000003744","LENO_062-M-1.5-12.5","tInitial",0,"2018-07-10T17:40Z","LENO-20180710-BRef1",10.02,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"d3a105a9-2b05-41a1-976f-cdc16454d4af","LENO_062.basePlot.bgc","D08","LENO","LENO_062","tower","2018-07-31T15:05Z","NEON.DOC.014048vK","LENO_062-M-1.5-12.5-20180731",NA,"LENO_062-M-1.5-12.5-20180731-KCL","B00000003966","LENO_062-M-1.5-12.5","tFinal",21.98,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.23,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"8e24b3b0-5c5e-4c9e-bd7a-b7c20af78b15","LENO_062.basePlot.bgc","D08","LENO","LENO_062","tower","2018-07-09T15:35Z","NEON.DOC.014048vK","LENO_062-M-0.5-38.5-20180709",NA,"LENO_062-M-0.5-38.5-20180709-KCL","B00000003750","LENO_062-M-0.5-38.5","tInitial",0,"2018-07-10T17:24Z","LENO-20180710-BRef1",10.16,100,"2018-07-10T19Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"57687c0a-e921-42b3-a8b4-e1bff97923eb","LENO_062.basePlot.bgc","D08","LENO","LENO_062","tower","2018-07-31T15:14Z","NEON.DOC.014048vK","LENO_062-M-0.5-38.5-20180731",NA,"LENO_062-M-0.5-38.5-20180731-KCL","B00000003963","LENO_062-M-0.5-38.5","tFinal",21.99,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.11,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"d8715091-22bf-422a-ba18-c832e5d5627b","LENO_003.basePlot.bgc","D08","LENO","LENO_003","distributed","2018-07-09T15:52Z","NEON.DOC.014048vK","LENO_003-M-2-22-20180709",NA,"LENO_003-M-2-22-20180709-KCL","B00000003743","LENO_003-M-2-22","tInitial",0,"2018-07-10T16:46Z","LENO-20180710-BRef1",9.95,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"5bb55397-473c-4f9b-91c3-450789bdfea3","LENO_003.basePlot.bgc","D08","LENO","LENO_003","distributed","2018-07-31T15:14Z","NEON.DOC.014048vK","LENO_003-M-2-22-20180731",NA,"LENO_003-M-2-22-20180731-KCL","B00000003950","LENO_003-M-2-22","tFinal",21.97,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.47,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"f3519e80-9402-4ce9-96fc-44c4323470ac","LENO_003.basePlot.bgc","D08","LENO","LENO_003","distributed","2018-07-09T16:08Z","NEON.DOC.014048vK","LENO_003-M-24.5-37-20180709",NA,"LENO_003-M-24.5-37-20180709-KCL","B00000003787","LENO_003-M-24.5-37","tInitial",0,"2018-07-10T16:37Z","LENO-20180710-BRef1",10.16,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"09fcc20a-46fd-4fe0-b7f7-23dcfd9c2c6e","LENO_003.basePlot.bgc","D08","LENO","LENO_003","distributed","2018-07-31T15:23Z","NEON.DOC.014048vK","LENO_003-M-24.5-37-20180731",NA,"LENO_003-M-24.5-37-20180731-KCL","B00000003949","LENO_003-M-24.5-37","tFinal",21.97,"2018-08-01T16:00Z","LENO-20180801-BRef2",9.98,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"3f7d8606-6f8b-417b-8bd4-64475fd77562","LENO_062.basePlot.bgc","D08","LENO","LENO_062","tower","2018-07-09T16:09Z","NEON.DOC.014048vK","LENO_062-M-38-34-20180709",NA,"LENO_062-M-38-34-20180709-KCL","B00000003746","LENO_062-M-38-34","tInitial",0,"2018-07-10T17:13Z","LENO-20180710-BRef1",10.18,100,"2018-07-10T19Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"959e61a1-4a6f-480f-8f46-42fa705cb636","LENO_062.basePlot.bgc","D08","LENO","LENO_062","tower","2018-07-31T14:34Z","NEON.DOC.014048vK","LENO_062-M-38-34-20180731",NA,"LENO_062-M-38-34-20180731-KCL","B00000003965","LENO_062-M-38-34","tFinal",21.93,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.11,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"a5e6f9eb-83e2-4e13-820a-f83434362f42","LENO_063.basePlot.bgc","D08","LENO","LENO_063","tower","2018-07-09T16:59Z","NEON.DOC.014048vK","LENO_063-M-6.5-15.5-20180709",NA,"LENO_063-M-6.5-15.5-20180709-KCL","B00000003759","LENO_063-M-6.5-15.5","tInitial",0,"2018-07-10T17:10Z","LENO-20180710-BRef1",10.18,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"6fbe34e4-312b-476c-aab9-9fef3f363e72","LENO_063.basePlot.bgc","D08","LENO","LENO_063","tower","2018-07-31T17:29Z","NEON.DOC.014048vK","LENO_063-M-6.5-15.5-20180731",NA,"LENO_063-M-6.5-15.5-20180731-KCL","B00000003967","LENO_063-M-6.5-15.5","tFinal",22.02,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.08,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"ef3409af-1189-4430-96cb-505cbba4de55","LENO_063.basePlot.bgc","D08","LENO","LENO_063","tower","2018-07-09T17:12Z","NEON.DOC.014048vK","LENO_063-M-29.5-4.5-20180709",NA,"LENO_063-M-29.5-4.5-20180709-KCL","B00000003748","LENO_063-M-29.5-4.5","tInitial",0,"2018-07-10T17:22Z","LENO-20180710-BRef1",10.17,100,"2018-07-10T19Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"389ff053-4004-45ad-aaf6-758d4a58f4d5","LENO_063.basePlot.bgc","D08","LENO","LENO_063","tower","2018-07-31T16:58Z","NEON.DOC.014048vK","LENO_063-M-29.5-4.5-20180731",NA,"LENO_063-M-29.5-4.5-20180731-KCL","B00000003944","LENO_063-M-29.5-4.5","tFinal",21.99,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.29,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"10e8b02f-b9ee-4899-95aa-7e52f1df704a","LENO_006.basePlot.bgc","D08","LENO","LENO_006","distributed","2018-07-09T17:13Z","NEON.DOC.014048vK","LENO_006-M-19.5-5.5-20180709",NA,"LENO_006-M-19.5-5.5-20180709-KCL","B00000003795","LENO_006-M-19.5-5.5","tInitial",0,"2018-07-10T14:14Z","LENO-20180710-BRef1",10.01,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"84294bec-2f8a-4d8e-be26-359198d13165","LENO_006.basePlot.bgc","D08","LENO","LENO_006","distributed","2018-07-31T17:28Z","NEON.DOC.014048vK","LENO_006-M-19.5-5.5-20180731",NA,"LENO_006-M-19.5-5.5-20180731-KCL","B00000003943","LENO_006-M-19.5-5.5","tFinal",22.01,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.04,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"392fcbe0-081f-4fbb-a2a4-7aa050ae92f4","LENO_006.basePlot.bgc","D08","LENO","LENO_006","distributed","2018-07-09T17:26Z","NEON.DOC.014048vK","LENO_006-M-39-12.5-20180709",NA,"LENO_006-M-39-12.5-20180709-KCL","B00000003784","LENO_006-M-39-12.5","tInitial",0,"2018-07-10T14:44Z","LENO-20180710-BRef1",10.15,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"55e3b7cb-5331-4857-9e6a-acb447a10f07","LENO_063.basePlot.bgc","D08","LENO","LENO_063","tower","2018-07-09T17:26Z","NEON.DOC.014048vK","LENO_063-M-39.5-26.5-20180709",NA,"LENO_063-M-39.5-26.5-20180709-KCL","B00000003788","LENO_063-M-39.5-26.5","tInitial",0,"2018-07-10T16:59Z","LENO-20180710-BRef1",10.04,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"d593689a-e97e-4dae-aba3-94dcc5004d6f","LENO_006.basePlot.bgc","D08","LENO","LENO_006","distributed","2018-07-31T17:36Z","NEON.DOC.014048vK","LENO_006-M-39-12.5-20180731",NA,"LENO_006-M-39-12.5-20180731-KCL","B00000003954","LENO_006-M-39-12.5","tFinal",22.01,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.27,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"5d605618-9eba-4410-9fd8-9effe2bcb5d0","LENO_006.basePlot.bgc","D08","LENO","LENO_006","distributed","2018-07-09T17:44Z","NEON.DOC.014048vK","LENO_006-M-23.5-37.5-20180709",NA,"LENO_006-M-23.5-37.5-20180709-KCL","B00000003793","LENO_006-M-23.5-37.5","tInitial",0,"2018-07-10T14:57Z","LENO-20180710-BRef1",10.07,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"f91d1f7e-bc83-4d0c-87c9-bef80604339d","LENO_006.basePlot.bgc","D08","LENO","LENO_006","distributed","2018-07-31T17:46Z","NEON.DOC.014048vK","LENO_006-M-23.5-37.5-20180731",NA,"LENO_006-M-23.5-37.5-20180731-KCL","B00000003938","LENO_006-M-23.5-37.5","tFinal",22,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.22,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"1aeed7ae-4ff2-4169-a204-eaa111a31a76","LENO_064.basePlot.bgc","D08","LENO","LENO_064","tower","2018-07-09T17:57Z","NEON.DOC.014048vK","LENO_064-M-3-10.5-20180709",NA,"LENO_064-M-3-10.5-20180709-KCL","B00000003749","LENO_064-M-3-10.5","tInitial",0,"2018-07-10T16:26Z","LENO-20180710-BRef1",10.04,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"1dc3cab9-e9d4-4e8d-a6e5-3a85cb5abfd5","LENO_064.basePlot.bgc","D08","LENO","LENO_064","tower","2018-07-31T18:06Z","NEON.DOC.014048vK","LENO_064-M-3-10.5-20180731",NA,"LENO_064-M-3-10.5-20180731-KCL","B00000003961","LENO_064-M-3-10.5","tFinal",22.01,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.21,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"c28075a3-ecd8-49d4-8cbe-771022536839","LENO_064.basePlot.bgc","D08","LENO","LENO_064","tower","2018-07-09T17:59Z","NEON.DOC.014048vK","LENO_064-M-32-9.5-20180709",NA,"LENO_064-M-32-9.5-20180709-KCL","B00000003790","LENO_064-M-32-9.5","tInitial",0,"2018-07-10T16:37Z","LENO-20180710-BRef1",10.09,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"a1e6de13-9be9-4efb-b5e3-04dd516a2b0c","LENO_064.basePlot.bgc","D08","LENO","LENO_064","tower","2018-07-31T17:52Z","NEON.DOC.014048vK","LENO_064-M-32-9.5-20180731",NA,"LENO_064-M-32-9.5-20180731-KCL","B00000003962","LENO_064-M-32-9.5","tFinal",22,"2018-08-01T16:00Z","LENO-20180801-BRef2",9.96,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"eda4035a-e264-46b4-aa00-745e06bf67ba","LENO_064.basePlot.bgc","D08","LENO","LENO_064","tower","2018-07-09T18:17Z","NEON.DOC.014048vK","LENO_064-M-17-35-20180709",NA,"LENO_064-M-17-35-20180709-KCL","B00000003792","LENO_064-M-17-35","tInitial",0,"2018-07-10T16:46Z","LENO-20180710-BRef1",10.04,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"e0ac9e0b-9033-4cc4-8192-73b8982d745a","LENO_064.basePlot.bgc","D08","LENO","LENO_064","tower","2018-07-31T17:58Z","NEON.DOC.014048vK","LENO_064-M-17-35-20180731",NA,"LENO_064-M-17-35-20180731-KCL","B00000003964","LENO_064-M-17-35","tFinal",21.99,"2018-08-01T16:00Z","LENO-20180801-BRef2",9.99,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"69955b20-873f-4d0c-9fb6-09deeaec59d4","LENO_004.basePlot.bgc","D08","LENO","LENO_004","distributed","2018-07-09T18:28Z","NEON.DOC.014048vK","LENO_004-M-15-0.5-20180709",NA,"LENO_004-M-15-0.5-20180709-KCL","B00000003745","LENO_004-M-15-0.5","tInitial",0,"2018-07-10T15:50Z","LENO-20180710-BRef1",9.84,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"51dcd811-54ba-4f4d-b9b4-d2221d7e831c","LENO_004.basePlot.bgc","D08","LENO","LENO_004","distributed","2018-07-31T18:13Z","NEON.DOC.014048vK","LENO_004-M-15-0.5-20180731",NA,"LENO_004-M-15-0.5-20180731-KCL","B00000003953","LENO_004-M-15-0.5","tFinal",21.99,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.35,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"aab82bd7-2988-43cc-a0a4-cd6d9bb0ebef","LENO_004.basePlot.bgc","D08","LENO","LENO_004","distributed","2018-07-09T18:57Z","NEON.DOC.014048vK","LENO_004-M-31.5-37.5-20180709",NA,"LENO_004-M-31.5-37.5-20180709-KCL","B00000003791","LENO_004-M-31.5-37.5","tInitial",0,"2018-07-10T15:40Z","LENO-20180710-BRef1",10.18,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"494a61a4-e5ba-42a0-8a64-c2bd2a58f84e","LENO_004.basePlot.bgc","D08","LENO","LENO_004","distributed","2018-07-31T18:20Z","NEON.DOC.014048vK","LENO_004-M-31.5-37.5-20180731",NA,"LENO_004-M-31.5-37.5-20180731-KCL","B00000003951","LENO_004-M-31.5-37.5","tFinal",21.97,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.48,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"a26d284c-f8d1-4ba1-9e74-94b40ecf94ed","LENO_004.basePlot.bgc","D08","LENO","LENO_004","distributed","2018-07-09T19:06Z","NEON.DOC.014048vK","LENO_004-M-8-28-20180709",NA,"LENO_004-M-8-28-20180709-KCL","B00000003760","LENO_004-M-8-28","tInitial",0,"2018-07-10T15:59Z","LENO-20180710-BRef1",10.2,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
"797e03b1-f360-469d-af77-396d1b09e8ff","LENO_004.basePlot.bgc","D08","LENO","LENO_004","distributed","2018-07-31T18:06Z","NEON.DOC.014048vK","LENO_004-M-8-28-20180731",NA,"LENO_004-M-8-28-20180731-KCL","B00000003947","LENO_004-M-8-28","tFinal",21.96,"2018-08-01T16:00Z","LENO-20180801-BRef2",10.15,100,"2018-08-01T18Z","OK",NA,"kjones01@battelleecology.org","kjones01@battelleecology.org",NA
"b841ee04-584f-43a8-aac4-0ea15451911f","LENO_005.basePlot.bgc","D08","LENO","LENO_005","distributed","2018-07-09T19:46Z","NEON.DOC.014048vK","LENO_005-M-30-38-20180709",NA,"LENO_005-M-30-38-20180709-KCL","B00000003786","LENO_005-M-30-38","tInitial",0,"2018-07-10T15:28Z","LENO-20180710-BRef1",10.23,100,"2018-07-10T20Z","OK",NA,"jwhite@battelleecology.org","kjones01@battelleecology.org",NA
