"uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","geodeticDatum","decimalLatitude","decimalLongitude","coordinateUncertainty","elevation","elevationUncertainty","samplingProtocolVersion","collectDate","subplotID","sampleType","samplingMethod","sampleCondition","vstTag","tagID","individualID","taxonID","scientificName","plantStatus","clipCellNumber","clipID","clipLength","clipWidth","percentCoverClip","toxicodendronPossible","sampleID","sampleCode","subsample1Height","subsample2Height","subsample3Height","chlorophyllSampleID","chlorophyllSampleCode","chlorophyllSampleCondition","collectedBy","recordedBy","remarks","dataQF"
"cdf03cf8-2a17-44ee-b63a-ca543a201c40","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","evergreenForest","WGS84",32.952869,-87.397604,20.2,130.1,0.19,"NEON.DOC.001024vD","2017-05-15T20:00Z","39","Woody individual","line launcher",NA,"Y","03408","NEON.PLA.D08.TALL.03408","PIEC2","Pinus echinata Mill.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBassxoNPqOCfmqlBFQbOIaEsDYm/J6Hb+A=",NA,12.4,NA,NA,"8YsBtW+LzBassxoNPqOCfmqlBFQbOIaE1rKKewwCaM2TX/HpX1DVqA==",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"80fc9774-b093-46f0-b45c-5df336e8cabe","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","evergreenForest","WGS84",32.948793,-87.397268,20.2,124.8,0.29,"NEON.DOC.001024vD","2017-05-16T06:00Z","39","Woody individual","line launcher",NA,"Y","02329","NEON.PLA.D08.TALL.02329","LITU","Liriodendron tulipifera L.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBYUtrl3C55a8MkOztb7It+BuskThdGIzu8=",NA,13.7,NA,NA,"8YsBtW+LzBYUtrl3C55a8MkOztb7It+BuZx5Hag/nXI=",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"595217b6-d6b9-4e6e-a12b-1672bad32297","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","evergreenForest","WGS84",32.948793,-87.397268,20.2,124.8,0.29,"NEON.DOC.001024vD","2017-05-16T07:00Z","21","Woody individual","line launcher",NA,"Y","02342","NEON.PLA.D08.TALL.02342","PIEC2","Pinus echinata Mill.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8yb0wjqxGwntTM=",NA,11.4,NA,NA,"8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8yb5gA9QbheTf5Qo6qANrZr5w==",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"d52fde3b-1724-475c-9a9d-19f053e4a656","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","evergreenForest","WGS84",32.948793,-87.397268,20.2,124.8,0.29,"NEON.DOC.001024vD","2017-05-16T08:30Z","39","Woody individual","line launcher",NA,"Y","02330","NEON.PLA.D08.TALL.02330","PIPA2","Pinus palustris Mill.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDJuC6zTEw/Jk=",NA,17,NA,NA,"8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDNbkSxCWMfVj/U0LjdA25ow==",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"50f00e63-f180-4afd-82e1-590f348bb50f","TALL_051.basePlot.cfc","D08","TALL","TALL_051","tower","mixedForest","WGS84",32.950148,-87.397284,20.3,117.9,0.38,"NEON.DOC.001024vD","2017-05-16T13:30Z","21","Woody individual","line launcher",NA,"Y","01918","NEON.PLA.D08.TALL.01918","QUAL","Quercus alba L.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFj75RqYdHCkpI=",NA,13.3,NA,NA,"8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFjP8RWLIUpxAE=",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"d0371a61-e717-4216-9033-801c21066a69","TALL_051.basePlot.cfc","D08","TALL","TALL_051","tower","mixedForest","WGS84",32.950148,-87.397284,20.3,117.9,0.38,"NEON.DOC.001024vD","2017-05-16T14:30Z","39","Woody individual","line launcher",NA,"Y","01906","NEON.PLA.D08.TALL.01906","PITA","Pinus taeda L.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBaumRUTuUa2OOQteI6cAchRNPcVzjuJ9iw=",NA,19.4,NA,NA,"8YsBtW+LzBaumRUTuUa2OOQteI6cAchR+tvfSqxesn0=",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"fb3ec437-c5f8-492a-aee2-c0672f187039","TALL_051.basePlot.cfc","D08","TALL","TALL_051","tower","mixedForest","WGS84",32.950148,-87.397284,20.3,117.9,0.38,"NEON.DOC.001024vD","2017-05-16T15:30Z","39","Woody individual","line launcher",NA,"Y","01903","NEON.PLA.D08.TALL.01903","PIPA2","Pinus palustris Mill.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBZIcn582PMpH6I41CmT/G3X1nUEq2NGE98=",NA,22.8,NA,NA,"8YsBtW+LzBZIcn582PMpH6I41CmT/G3XFhF+OWPG5j3qnp0bvv1z8A==",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"d4739898-fe37-47b0-8e06-82a9232eb63b","TALL_007.basePlot.cfc","D08","TALL","TALL_007","distributed","deciduousForest","WGS84",32.974429,-87.42694,20.3,82.5,0.33,"NEON.DOC.001024vD","2017-05-17T06:00Z","31","Woody individual","line launcher",NA,"Y","00964","NEON.PLA.D08.TALL.00964","PIPA2","Pinus palustris Mill.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBa4bqYOE8l8PKOG6JWOVejQ6jtB3auPH2I=",NA,15.6,NA,NA,"8YsBtW+LzBa4bqYOE8l8PKOG6JWOVejQjr+QGijlBRzDx7lJ2s+guw==",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"b1d878a6-e66c-4512-a2c7-e621b45fbbce","TALL_007.basePlot.cfc","D08","TALL","TALL_007","distributed","deciduousForest","WGS84",32.974429,-87.42694,20.3,82.5,0.33,"NEON.DOC.001024vD","2017-05-17T07:00Z","31","Woody individual","line launcher",NA,"Y","00922","NEON.PLA.D08.TALL.00922","QUAL","Quercus alba L.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBanOM6nPxgKM/5eFEOWOUdtvdruu1PyCRI=",NA,11.1,NA,NA,"8YsBtW+LzBanOM6nPxgKM/5eFEOWOUdtKqwrTGA6yWA=",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"048aacaa-0856-484c-a2b3-e3794d047181","TALL_001.basePlot.cfc","D08","TALL","TALL_001","distributed","deciduousForest","WGS84",32.977667,-87.432716,20.3,98.6,0.35,"NEON.DOC.001024vD","2017-05-17T19:54Z","31","Woody individual","line launcher",NA,"Y","01905","NEON.PLA.D08.TALL.01905","NYSY","Nyssa sylvatica Marshall","Insect damaged",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBZoC/dzSdnAZgq/QwKOBjpLQ0QosHXH3RY=",NA,20,NA,NA,"8YsBtW+LzBZoC/dzSdnAZgq/QwKOBjpL1gED+0Lleq4=",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"fe8b4fa0-834c-42ca-9aab-178d664fff48","TALL_007.basePlot.cfc","D08","TALL","TALL_007","distributed","deciduousForest","WGS84",32.974429,-87.42694,20.3,82.5,0.33,"NEON.DOC.001024vD","2017-05-17T20:06Z","31","Woody individual","line launcher",NA,"Y","00925","NEON.PLA.D08.TALL.00925","LITU","Liriodendron tulipifera L.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBboROEjlsJZMKV8FVNrP+Mrvb+V9wz2Giw=",NA,18.5,18.5,NA,"8YsBtW+LzBboROEjlsJZMKV8FVNrP+MrqB216c5o0bQ=",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"8fc96d2e-8739-4ffd-bc17-e5d432d6c949","TALL_001.basePlot.cfc","D08","TALL","TALL_001","distributed","deciduousForest","WGS84",32.977667,-87.432716,20.3,98.6,0.35,"NEON.DOC.001024vD","2017-05-17T20:30Z","31","Woody individual","line launcher",NA,"Y","02155","NEON.PLA.D08.TALL.02155","NYSY","Nyssa sylvatica Marshall","Insect damaged",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBZoC/dzSdnAZnyBFjkM9ZUusW9rG70uS4g=",NA,22.9,NA,NA,"8YsBtW+LzBZoC/dzSdnAZnyBFjkM9ZUumfzXvw9o+kg=",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"221f87b8-b8d1-434c-b4f7-55b09e1c08d3","TALL_001.basePlot.cfc","D08","TALL","TALL_001","distributed","deciduousForest","WGS84",32.977667,-87.432716,20.3,98.6,0.35,"NEON.DOC.001024vD","2017-05-17T20:30Z",NA,"Woody individual","line launcher",NA,"Y","02111","NEON.PLA.D08.TALL.02111","NYSY","Nyssa sylvatica Marshall","Insect damaged",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBZoC/dzSdnAZtuokiVPhwr6JNPqUyDXSd8=",NA,19.3,NA,NA,"8YsBtW+LzBZoC/dzSdnAZtuokiVPhwr67ITCcxMA5Zo=",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"13d473da-10f6-4eaf-90a9-56288f93824b","TALL_004.basePlot.cfc","D08","TALL","TALL_004","distributed","evergreenForest","WGS84",32.957884,-87.432613,20.1,132,0.14,"NEON.DOC.001024vD","2017-05-18T13:30Z","31","Woody individual","line launcher",NA,"Y","00667","NEON.PLA.D08.TALL.00667","PIPA2","Pinus palustris Mill.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBYBYnfepUqqs+rdfHyJssOjZLqXLNzw4+I=",NA,10.1,NA,NA,"8YsBtW+LzBYBYnfepUqqs+rdfHyJssOjz034ecVcOrDRHX7gSe6nIg==",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"55b99ab4-577a-4b7f-b160-30369a50b705","TALL_004.basePlot.cfc","D08","TALL","TALL_004","distributed","evergreenForest","WGS84",32.957884,-87.432613,20.1,132,0.14,"NEON.DOC.001024vD","2017-05-18T15:00Z","31","Woody individual","line launcher",NA,"Y","00380","NEON.PLA.D08.TALL.00380","PIPA2","Pinus palustris Mill.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBYBYnfepUqqs06Bxhj4+adaLgqb5N4p0+g=",NA,12.7,NA,NA,"8YsBtW+LzBYBYnfepUqqs06Bxhj4+ada5RaIxxLLHzVbEpyQOlT+vQ==",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"f0ca2e0d-9e62-43b9-8efc-8d0aca4ffd13","TALL_004.basePlot.cfc","D08","TALL","TALL_004","distributed","evergreenForest","WGS84",32.957884,-87.432613,20.1,132,0.14,"NEON.DOC.001024vD","2017-05-18T16:00Z","31","Woody individual","line launcher",NA,"Y","00474","NEON.PLA.D08.TALL.00474","PITA","Pinus taeda L.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBbZU6Zj0MjQkLSHNRx9gjMYpJP8hwT3vKg=",NA,17.5,NA,NA,"8YsBtW+LzBbZU6Zj0MjQkLSHNRx9gjMYK2wmGJ+LB4M=",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"15ecb840-7ab3-4a11-acf0-4e32dbf190ac","TALL_008.basePlot.cfc","D08","TALL","TALL_008","distributed","deciduousForest","WGS84",32.921617,-87.433388,20.3,113,0.3,"NEON.DOC.001024vD","2017-05-18T17:30Z","31","Woody individual","line launcher",NA,"Y","02782","NEON.PLA.D08.TALL.02782","QUAL","Quercus alba L.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBaQ0JG/YjGQXWa0LLhU/PQbmss51czB4eI=",NA,20.9,NA,NA,"8YsBtW+LzBaQ0JG/YjGQXWa0LLhU/PQbMglElv6/IP4=",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"75c6011e-6d1d-4770-a21b-62ab9216cd1b","TALL_008.basePlot.cfc","D08","TALL","TALL_008","distributed","deciduousForest","WGS84",32.921617,-87.433388,20.3,113,0.3,"NEON.DOC.001024vD","2017-05-18T20:30Z","31","Woody individual","line launcher",NA,"Y","02805","NEON.PLA.D08.TALL.02805","QUMO4","Quercus montana Willd.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBZ3GiG891H0j/SG0HQeZsS/BKLVWWk/5zU=",NA,25.3,NA,NA,"8YsBtW+LzBZ3GiG891H0j/SG0HQeZsS/RPxxXcBH1b34DAd5oAb3NA==",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"03c69f72-c356-4ec2-9afb-e36eb24cf8c0","TALL_008.basePlot.cfc","D08","TALL","TALL_008","distributed","deciduousForest","WGS84",32.921617,-87.433388,20.3,113,0.3,"NEON.DOC.001024vD","2017-05-18T20:30Z","31","Woody individual","line launcher",NA,"Y","02629","NEON.PLA.D08.TALL.02629","QUMO4","Quercus montana Willd.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBZ3GiG891H0j0ugWM2GcaLhCCdh9h1cPIs=",NA,24.8,NA,NA,"8YsBtW+LzBZ3GiG891H0j0ugWM2GcaLh9Q6quUKCGILLsPEEykQc6w==",NA,NA,"kparis@battelleecology.org","iahmed@battelleecology.org",NA,NA
"3b38f5e2-5d20-44f1-990f-d011d3820f81","TALL_002.basePlot.cfc","D08","TALL","TALL_002","distributed","mixedForest","WGS84",32.922158,-87.428893,20.2,118.3,0.39,"NEON.DOC.001024vD","2017-05-22T13:30Z","31","Woody individual","line launcher",NA,"Y","00995","NEON.PLA.D08.TALL.00995","QUMO4","Quercus montana Willd.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBa+g+bV8jyHnnF3zuLbFzIxRiqSW3MNAjA=",NA,10.4,NA,NA,"8YsBtW+LzBa+g+bV8jyHnnF3zuLbFzIxbG474OhjzJYdQM4FxKpAFg==",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"4c790c90-3b36-43d7-869e-c129d251611a","TALL_002.basePlot.cfc","D08","TALL","TALL_002","distributed","mixedForest","WGS84",32.922158,-87.428893,20.2,118.3,0.39,"NEON.DOC.001024vD","2017-05-22T14:30Z","31","Woody individual","line launcher",NA,"Y","01106","NEON.PLA.D08.TALL.01106","LIST2","Liquidambar styraciflua L.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBarmyPXj2p36TEqS4grP2lMzdHKTfltXWk=",NA,8.6,NA,NA,"8YsBtW+LzBarmyPXj2p36TEqS4grP2lMXHQ6ku4YVH0T1UQT3v2sjA==",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"ebc9b133-69d3-489c-83a0-0107c317dc05","TALL_002.basePlot.cfc","D08","TALL","TALL_002","distributed","mixedForest","WGS84",32.922158,-87.428893,20.2,118.3,0.39,"NEON.DOC.001024vD","2017-05-22T15:00Z","31","Woody individual","line launcher",NA,"Y","01092","NEON.PLA.D08.TALL.01092","PITA","Pinus taeda L.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBa4Jrx76Su1MKhWFH7r1cgzNQ4wHLLe5r0=",NA,8.9,NA,NA,"8YsBtW+LzBa4Jrx76Su1MKhWFH7r1cgz0TQheLdL09U=",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"93ac9938-9f13-4034-8260-60317e8e90af","TALL_006.basePlot.cfc","D08","TALL","TALL_006","distributed","evergreenForest","WGS84",32.898843,-87.446128,20.3,97.8,0.39,"NEON.DOC.001024vD","2017-05-22T16:00Z","31","Woody individual","line launcher",NA,"N","11693Z","NEON.PLA.D08.TALL.11693Z","QUFA","Quercus falcata Michx.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBaw+Vou2Ne0ziiKT3sh5As+UgWJGejY4Mg=",NA,4.1,NA,NA,"8YsBtW+LzBaw+Vou2Ne0ziiKT3sh5As+UqIvhQzALmg=",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"a7fcb7f3-975e-4bb6-8356-a63672141fc3","TALL_006.basePlot.cfc","D08","TALL","TALL_006","distributed","evergreenForest","WGS84",32.898843,-87.446128,20.3,97.8,0.39,"NEON.DOC.001024vD","2017-05-22T16:30Z","31","Woody individual","line launcher",NA,"N","11693Z","NEON.PLA.D08.TALL.11693Z","QUFA","Quercus falcata Michx.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBaw+Vou2Ne0zhP6Vh3CibOOjaKJ7s6H9Xk=",NA,2.3,NA,NA,"8YsBtW+LzBaw+Vou2Ne0zhP6Vh3CibOOh5wKtgGr9V0=",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"7a1769bd-2175-4d19-990d-b88b7199e257","TALL_006.basePlot.cfc","D08","TALL","TALL_006","distributed","evergreenForest","WGS84",32.898843,-87.446128,20.3,97.8,0.39,"NEON.DOC.001024vD","2017-05-22T17:00Z","31","Woody individual","line launcher",NA,"Y","01834","NEON.PLA.D08.TALL.01834","LIST2","Liquidambar styraciflua L.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBY5k6dHh5HSWsN9G8ZmMR15XvFAgaStn5s=",NA,23.9,NA,NA,"8YsBtW+LzBY5k6dHh5HSWsN9G8ZmMR15y8SYcX+4OU2ClkiEYiI34w==",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"a4a87e08-0402-4699-aad9-65535523910a","TALL_013.basePlot.cfc","D08","TALL","TALL_013","distributed","evergreenForest","WGS84",32.884749,-87.454396,20.1,117.6,0.16,"NEON.DOC.001024vD","2017-05-22T20:35Z","31","Woody individual","line launcher",NA,"N","11694Z","NEON.PLA.D08.TALL.11694Z","NYSY","Nyssa sylvatica Marshall","Insect damaged",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBbzNnpsjyZuYPZpNluJsgBLQG32p6Si7UY=",NA,5.1,NA,NA,"8YsBtW+LzBbzNnpsjyZuYPZpNluJsgBLXzwCcKS98WA=",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"ff74b076-37da-4ae0-b840-41ad425ef6ff","TALL_013.basePlot.cfc","D08","TALL","TALL_013","distributed","evergreenForest","WGS84",32.884749,-87.454396,20.1,117.6,0.16,"NEON.DOC.001024vD","2017-05-22T20:39Z","31","Woody individual","line launcher",NA,"Y","02017","NEON.PLA.D08.TALL.02017","PIPA2","Pinus palustris Mill.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBaere+XsE42kwpqDVIKcVh4kxUYMNvXUdM=",NA,16.7,NA,NA,"8YsBtW+LzBaere+XsE42kwpqDVIKcVh4RkNyvIdRjLs9icMMnhjkRw==",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"0b6a846e-ea48-45ba-8ea6-aa20d0fa63b6","TALL_013.basePlot.cfc","D08","TALL","TALL_013","distributed","evergreenForest","WGS84",32.884749,-87.454396,20.1,117.6,0.16,"NEON.DOC.001024vD","2017-05-22T20:40Z","31","Woody individual","line launcher",NA,"Y","02026","NEON.PLA.D08.TALL.02026","PIPA2","Pinus palustris Mill.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBaere+XsE42kxN8xKzPF2IYkjVQYk7bJ4g=",NA,19.3,NA,NA,"8YsBtW+LzBaere+XsE42kxN8xKzPF2IY3SuVvqK5dIqNI5SwIpJ4eQ==",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"fe4c8c49-09c1-4507-a4dc-bc3842419bb1","TALL_005.basePlot.cfc","D08","TALL","TALL_005","distributed","mixedForest","WGS84",32.897128,-87.397349,20.2,119.9,0.2,"NEON.DOC.001024vD","2017-05-23T06:30Z","31","Woody individual","line launcher",NA,"N","13096Z","NEON.PLA.D08.TALL.13096Z","QUFA","Quercus falcata Michx.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBb6ybUeRQ+qMZiOLK6D+FBhJh3D1UnpD8c=",NA,21.4,NA,NA,"8YsBtW+LzBb6ybUeRQ+qMZiOLK6D+FBhTQ/pSS2aCfY=",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"05f061b4-a277-4411-839d-a0f45f6f299e","TALL_005.basePlot.cfc","D08","TALL","TALL_005","distributed","mixedForest","WGS84",32.897128,-87.397349,20.2,119.9,0.2,"NEON.DOC.001024vD","2017-05-23T07:30Z","31","Woody individual","line launcher",NA,"Y","00562","NEON.PLA.D08.TALL.00562","PIPA2","Pinus palustris Mill.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBZV0iGplBv6sJJCqYV5ZcINt934npZ4d3I=",NA,19.5,NA,NA,"8YsBtW+LzBZV0iGplBv6sJJCqYV5ZcINaBw36xmgkF3ffB+UpS3rVQ==",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"5faf872b-e3b2-4f8b-94f8-a637cf967592","TALL_005.basePlot.cfc","D08","TALL","TALL_005","distributed","mixedForest","WGS84",32.897128,-87.397349,20.2,119.9,0.2,"NEON.DOC.001024vD","2017-05-23T08:00Z","31","Woody individual","line launcher",NA,"N","13097Z","NEON.PLA.D08.TALL.13097Z","PIPA2","Pinus palustris Mill.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBZV0iGplBv6sC1NeaAq38tlzZ/HsE7sSEc=",NA,16.7,NA,NA,"8YsBtW+LzBZV0iGplBv6sC1NeaAq38tlGUo8uCvalilYSiEwWdv8HQ==",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"d80450de-7fe7-40b0-855d-cb2c6489d5a2","TALL_003.basePlot.cfc","D08","TALL","TALL_003","distributed","mixedForest","WGS84",32.89353,-87.415341,20.2,122.8,0.2,"NEON.DOC.001024vD","2017-05-23T13:30Z","31","Woody individual","line launcher",NA,"N","13098Z","NEON.PLA.D08.TALL.13098Z","QUFA","Quercus falcata Michx.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBaQ7O+R2ZAqFV8+AcgK4/RCsIQM8EXIKK8=",NA,1.8,NA,NA,"8YsBtW+LzBaQ7O+R2ZAqFV8+AcgK4/RCe1jekOOM6ig=",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"83d39fae-882f-4a7a-850d-e0818176b80c","TALL_003.basePlot.cfc","D08","TALL","TALL_003","distributed","mixedForest","WGS84",32.89353,-87.415341,20.2,122.8,0.2,"NEON.DOC.001024vD","2017-05-23T14:00Z","31","Woody individual","line launcher",NA,"N","13099Z","NEON.PLA.D08.TALL.13099Z","LIST2","Liquidambar styraciflua L.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBbGKNGIqrsupt9og6Jj+7oZYBE2yxTwgA8=",NA,1.4,NA,NA,"8YsBtW+LzBbGKNGIqrsupt9og6Jj+7oZGljZd5fTdV96QRixO6qK1A==",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"dbb0f8e0-58b8-4c33-9175-643045e12d89","TALL_003.basePlot.cfc","D08","TALL","TALL_003","distributed","mixedForest","WGS84",32.89353,-87.415341,20.2,122.8,0.2,"NEON.DOC.001024vD","2017-05-23T14:30Z","31","Woody individual","line launcher",NA,"N","13100Z","NEON.PLA.D08.TALL.13100Z","LIST2","Liquidambar styraciflua L.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBbGKNGIqrsupjZObgpMMq2lo7SewIarDBU=",NA,1.3,NA,NA,"8YsBtW+LzBbGKNGIqrsupjZObgpMMq2loF/l/cJcf31/4PErG03fsA==",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"a5bbe477-3093-4a8a-bf88-f6cd462b35d7","TALL_009.basePlot.cfc","D08","TALL","TALL_009","distributed","evergreenForest","WGS84",32.899796,-87.406679,20.2,105.1,0.41,"NEON.DOC.001024vD","2017-05-23T15:30Z","31","Woody individual","line launcher",NA,"Y","11026","NEON.PLA.D08.TALL.11026","QUAL","Quercus alba L.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBZgU626mfJPgQx4+Z746t5oiig8MAL1n8Y=",NA,4.1,NA,NA,"8YsBtW+LzBZgU626mfJPgQx4+Z746t5oYPoXbTtmGlM=",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"7450aafc-2baf-44b2-821d-7a78bae77289","TALL_009.basePlot.cfc","D08","TALL","TALL_009","distributed","evergreenForest","WGS84",32.899796,-87.406679,20.2,105.1,0.41,"NEON.DOC.001024vD","2017-05-23T16:00Z","31","Woody individual","line launcher",NA,"Y","11010","NEON.PLA.D08.TALL.11010","LIST2","Liquidambar styraciflua L.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBY4UA7K5P8oFrFyEYB5k/RVGZJzeQ656xc=",NA,6.7,NA,NA,"8YsBtW+LzBY4UA7K5P8oFrFyEYB5k/RV21cgmtEgd0eh3XuR/RTGCg==",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"571f651d-2ad4-43e3-8199-1067de62fd99","TALL_009.basePlot.cfc","D08","TALL","TALL_009","distributed","evergreenForest","WGS84",32.899796,-87.406679,20.2,105.1,0.41,"NEON.DOC.001024vD","2017-05-23T17:30Z","31","Woody individual","line launcher",NA,"Y","00207","NEON.PLA.D08.TALL.00207","QUAL","Quercus alba L.","OK",NA,NA,NA,NA,NA,NA,"8YsBtW+LzBZgU626mfJPgWec1/7WFC24EA+8PEUBrrg=",NA,5.3,NA,NA,"8YsBtW+LzBZgU626mfJPgWec1/7WFC247q9G7Fk3L2w=",NA,NA,"kparis@battelleecology.org","charrell@battelleecology.org",NA,NA
"89c9ebed-5f73-4a9a-b7ca-f8a613cd7b3f","DCFS_003.basePlot.cfc","D09","DCFS","DCFS_003","distributed","grasslandHerbaceous","WGS84",47.206173,-99.184204,20.1,587.5,0.15,"NEON.DOC.001024vF","2019-08-06T13:58Z","31","Herbaceous clip strip","clippers","OK",NA,NA,NA,NA,NA,NA,38,"DCFS_003_038",2,0.1,55,"N","v88ICFxFvSwXO3O0Smu0I00SjOQSTbRWOy1SCGufzmw=","A00000087298",NA,NA,NA,"v88ICFxFvSwXO3O0Smu0I00SjOQSTbRWGXohZcQibDs=","B00000050586","OK","0000-0003-0953-6058","0000-0002-0287-3871",NA,NA
"61a37fad-1ec3-4704-aa5c-db447379a8a2","DCFS_013.basePlot.cfc","D09","DCFS","DCFS_013","distributed","grasslandHerbaceous","WGS84",47.205682,-99.171564,20.1,575.9,0.19,"NEON.DOC.001024vF","2019-08-06T14:57Z","31","Herbaceous clip strip","clippers","OK",NA,NA,NA,NA,NA,NA,143,"DCFS_013_143",2,0.1,70,"N","v88ICFxFvSwXYr2EknTPiezoPsRA1BUVt8SUeDFM5x0=","A00000087308",NA,NA,NA,"v88ICFxFvSwXYr2EknTPiezoPsRA1BUVFWzvIKhaclE=","B00000051152","OK","0000-0003-0953-6058","0000-0002-0287-3871",NA,NA
