"uid","namedLocation","domainID","siteID","plotType","sampleID","sampleCode","collectDate","lmaSampleID","lmaSampleCode","lmaSampleCondition","scanDate","scannedBy","freshMass","ovenStartDate","ovenEndDate","dryMass","weighedBy","scannedLeafNumber","leafArea","percentGreen","leafMassPerArea","dryMassFraction","measuredBy","remarks","dataQF"
"34305ef7-8201-4541-885b-232b5063b51b","ORNL_049.basePlot.cfc","D07","ORNL","tower","vOIarzMvGlggtSAtpZokAazdbIV1gXuSaipiyRxuVpk=",NA,"2017-06-07T15:44Z","vOIarzMvGlggtSAtpZokAazdbIV1gXuSXJ5c9/Y3J9k=",NA,"invalid fresh mass","2017-06-08T15:57Z","vcox@battelleecology.org",NA,"2017-06-08T16:12Z","2017-06-14T20:45Z",1.068,"lelmore@battelleecology.org",2,17521.8,95,61,NA,"Tjohns@battelleecology.org","Error: fresh mass was lighter than dry mass -- dry mass = 1.0682",NA
"355e636c-39fe-48cf-b12f-71f2e85c5c81","ORNL_049.basePlot.cfc","D07","ORNL","tower","vOIarzMvGlgA+4h+hI6kSYY7FX/QKGOy3ZD6elNJ5DA=",NA,"2017-06-07T15:46Z","vOIarzMvGlgA+4h+hI6kSYY7FX/QKGOynqZc/PgF46U=",NA,"OK","2017-06-08T16:04Z","vcox@battelleecology.org",1.884,"2017-06-08T16:12Z","2017-07-14T20:45Z",1.493,"lelmore@battelleecology.org",3,23905.2,95,62.4,0.792,"Tjohns@battelleecology.org","",NA
"8d020277-aeee-4dd0-8d5c-b4043c6a3644","ORNL_049.basePlot.cfc","D07","ORNL","tower","vOIarzMvGlgxc1J/YgiHbyg39cAsBSa2S/DZ1N1BBeM=",NA,"2017-06-07T15:47Z","vOIarzMvGlgxc1J/YgiHbyg39cAsBSa2w4K2DnA6TjY=",NA,"OK","2017-06-08T16:09Z","vcox@battelleecology.org",3.744,"2017-06-08T16:12Z","2017-06-14T20:45Z",2.163,"lelmore@battelleecology.org",7,25783,95,83.9,0.578,"Tjohns@battelleecology.org","",NA
"c79f5b5f-5cb1-439d-b521-ebdaf1aaf31d","ORNL_043.basePlot.cfc","D07","ORNL","tower","vOIarzMvGljqcaHti5RX4MbD/aC8cxeX0y7VDTdttVI=",NA,"2017-06-07T15:49Z","vOIarzMvGljqcaHti5RX4MbD/aC8cxeXZxvnmBBW0KY=",NA,"invalid fresh mass","2017-06-08T17:03Z","vcox@battelleecology.org",NA,"2017-06-08T17:10Z","2017-06-14T15:22Z",2.075,"lelmore@battelleecology.org",3,19399.8,95,107,NA,"Tjohns@battelleecology.org","Error: fresh mass is less than dried mass. Dried mass = 2.0749",NA
"fa7f610c-bc96-4f3f-a063-ca95f976b55a","ORNL_053.basePlot.cfc","D07","ORNL","tower","vOIarzMvGli/jyfR0JsN+CRGHbHCa4khccNCOHiqvak=",NA,"2017-06-07T15:54Z","vOIarzMvGli/jyfR0JsN+CRGHbHCa4khnzSnCPW4UKs=",NA,"OK","2017-06-08T15:37Z","aferchaud@battelleecology.org",4.107,"2017-06-08T15:54Z","2017-06-14T20:45Z",1.982,"lelmore@battelleecology.org",3,20724,95,95.6,0.482,"Tjohns@battelleecology.org","",NA
"297094e0-8a4e-4498-97bd-9012616b0c45","ORNL_053.basePlot.cfc","D07","ORNL","tower","vOIarzMvGlgUL6X8nUTHVzoVORji2FLFYo34UlxWR9w=",NA,"2017-06-07T15:55Z","vOIarzMvGlgUL6X8nUTHVzoVORji2FLFJon7Ozg5TQ9rNkhJ8Vh/fA==",NA,"OK","2017-06-08T15:44Z","aferchaud@battelleecology.org",3.094,"2017-06-08T15:54Z","2017-06-14T20:45Z",1.586,"lelmore@battelleecology.org",3,18680.7,95,84.9,0.513,"Tjohns@battelleecology.org","",NA
"06a56c19-3ec5-4045-a1de-ee3b145625f8","ORNL_053.basePlot.cfc","D07","ORNL","tower","vOIarzMvGliqgT8LShYclzhzbztLvcGmiYyWpzEv+Vs=",NA,"2017-06-07T15:59Z","vOIarzMvGliqgT8LShYclzhzbztLvcGmn+kxEXdih6A=",NA,"OK","2017-06-08T15:50Z","aferchaud@battelleecology.org",4.403,"2017-06-08T15:54Z","2017-06-14T20:45Z",1.657,"lelmore@battelleecology.org",5,23035,90,71.9,0.376,"Tjohns@battelleecology.org","",NA
"cb3ce329-3630-4f7b-b227-d016649fdc5c","ORNL_043.basePlot.cfc","D07","ORNL","tower","vOIarzMvGliaklg0KdNYHoMZLjy5/S73MbiMx4xHshA=",NA,"2017-06-07T16:54Z","vOIarzMvGliaklg0KdNYHoMZLjy5/S73qQ5CPNn004STKOFaul5UGg==",NA,"OK","2017-06-08T17:13Z","vcox@battelleecology.org",4.085,"2017-06-08T17:10Z","2017-06-14T15:22Z",2.322,"lelmore@battelleecology.org",6,20842.1,95,111.4,0.568,"Tjohns@battelleecology.org","",NA
"b4bd6b4a-e099-40f6-9694-eb14fdf55435","ORNL_046.basePlot.cfc","D07","ORNL","tower","vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMqDE0blr86UU=",NA,"2017-06-08T16:25Z","vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMHR+v5PrMsZs=",NA,"invalid fresh mass","2017-06-08T16:45Z","vcox@battelleecology.org",NA,"2017-06-08T16:59Z","2017-06-14T15:20Z",1.721,"lelmore@battelleecology.org",5,21433.2,95,80.3,NA,"Tjohns@battelleecology.org","Error: fresh mass was lighter than dried weight. Dry mass = 1.7206",NA
"0808ba83-bdfa-41b8-83e9-1cf22d76d316","ORNL_046.basePlot.cfc","D07","ORNL","tower","vOIarzMvGliwbC+EobvpkTosJSgXlPFVYXPJ345mvls=",NA,"2017-06-08T16:27Z","vOIarzMvGliwbC+EobvpkTosJSgXlPFVM7c+q/qTVaA=",NA,"invalid fresh mass","2017-06-08T16:49Z","vcox@battelleecology.org",NA,"2017-06-08T16:59Z","2017-06-14T15:20Z",1.736,"lelmore@battelleecology.org",3,17326.3,95,100.2,NA,"Tjohns@battelleecology.org","Error: fresh mass is less than dry mass. Dry mass = 1.7364",NA
"0fc0727c-879c-43a5-b015-f4991ec3db38","ORNL_046.basePlot.cfc","D07","ORNL","tower","vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUcaTjtKPcrIs=",NA,"2017-06-08T16:28Z","vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUdqYSZ4elW5E=",NA,"OK","2017-06-08T16:57Z","vcox@battelleecology.org",3.047,"2017-06-08T16:59Z","2017-06-14T15:20Z",1.632,"lelmore@battelleecology.org",7,26101.2,95,62.5,0.536,"Tjohns@battelleecology.org","",NA
"52623fce-a1df-43f8-a451-5fe4658da545","DELA_018.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfsnz6FNEIwdfsWmIUSpBr0OFgK8ecEB+NM=","","2019-04-24T16:50Z","Nc+HNMhlqfsnz6FNEIwdfsWmIUSpBr0O0zmyMTjJwTmNq22ZwFBz+g==","","OK","2019-04-26T07:50Z","0000-0002-9190-7358",8.08,"2019-04-26T08:00Z","2019-05-01T17:18Z",2.97,"0000-0002-9190-7358",1,60339.6,100,49.2,0.368,"0000-0002-9190-7358",NA,NA
"b1457331-85a5-45a1-9169-3342f7fc6148","DELA_037.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfsAhFo00mW98DxiUETxOpi89aDGrmcTVb0=","A00000081974","2019-04-24T19:06Z","Nc+HNMhlqfsAhFo00mW98DxiUETxOpi8FKKzAE3C0vGD73wF1aVjCA==","","OK","2019-04-24T19:18Z","0000-0002-9190-7358",3.29,"2019-04-26T20:00Z","2019-05-01T17:29Z",1.03,"0000-0002-9190-7358",3,15929.5,100,64.7,0.313,"0000-0002-9190-7358",NA,NA
"46cc6f3c-e0df-4b9e-b4d6-462dd415e88f","DELA_037.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNreDrZYbTy18Q=","A00000081975","2019-04-24T19:10Z","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNraymFF4NivY8=","A00000082153","OK","2019-04-26T19:44Z","0000-0002-9190-7358",3.55,"2019-04-26T20:00Z","2019-05-01T17:34Z",1.49,"0000-0002-9190-7358",2,26991.1,100,55.2,0.42,"0000-0002-9190-7358",NA,NA
"84648f8d-a9d0-4a72-872b-d4233307fe61","DELA_037.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfu2Elvk5YKLrDGF+5Kf6lJrkxOdRsqUcU0=","A00000081976","2019-04-24T19:12Z","Nc+HNMhlqfu2Elvk5YKLrDGF+5Kf6lJrPFkKquQLAk0=","","OK","2019-04-26T20:02Z","0000-0002-9190-7358",3.03,"2019-04-26T20:00Z","2019-05-01T17:27Z",1.4,"0000-0002-9190-7358",15,14898.5,100,94,0.462,"0000-0002-9190-7358",NA,NA
"0c54d747-9116-4080-a6db-a06183a5a81e","DELA_004.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfuwkD7dmJPLXVLEmN2TKZvWpb+QskA6CnM=","A00000081977","2019-04-25T13:34Z","Nc+HNMhlqfuwkD7dmJPLXVLEmN2TKZvWvDNiOdhx9Ac=","","OK","2019-04-26T06:33Z","0000-0002-9190-7358",3.23,"2019-04-26T08:00Z","2019-05-01T17:16Z",0.086,"0000-0002-9190-7358",1,18974.7,100,4.5,0.027,"0000-0002-9190-7358",NA,NA
"de8f9922-f9aa-4add-a851-ffe8aba3b7a4","DELA_004.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfvzzMmbGQYGYjjZ7SKMhcJn9al0s1bIq3w=","A00000081978","2019-04-25T14:04Z","Nc+HNMhlqfvzzMmbGQYGYjjZ7SKMhcJnA6h5DE2ocHw=","","OK","2019-04-26T18:07Z","0000-0002-9190-7358",1.87,"2019-04-26T20:00Z","2019-05-01T17:20Z",0.68,"0000-0002-9190-7358",12,17377.3,100,39.1,0.364,"0000-0002-9190-7358",NA,NA
"72609924-0b5a-4ba4-a8a4-aad4849a6155","DELA_004.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfs+NPALPvNDccCD7HI8gGqXY4qzY09MoN0=","A00000081979","2019-04-25T14:42Z","Nc+HNMhlqfs+NPALPvNDccCD7HI8gGqX4hf1ZOsc+Tg=","","OK","2019-04-26T18:46Z","0000-0002-9190-7358",3.02,"2019-04-26T20:00Z","2019-05-01T17:31Z",1.11,"0000-0002-9190-7358",6,20899.7,100,53.1,0.368,"0000-0002-9190-7358",NA,NA
"9fb1ff84-c11d-49ea-a185-bfed4a8cd5d3","DELA_004.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfvzzMmbGQYGYoJDjOWFEkvLeaJudwc9lP0=","A00000081980","2019-04-25T15:06Z","Nc+HNMhlqfvzzMmbGQYGYoJDjOWFEkvLkoln692MQAk=","","OK","2019-04-26T17:50Z","0000-0002-9190-7358",2.61,"2019-04-26T20:00Z","2019-05-01T17:24Z",0.95,"0000-0002-9190-7358",12,19734.8,100,48.1,0.364,"0000-0002-9190-7358",NA,NA
"d07ca7d2-0c11-4d6a-8c72-2aa99733ad91","DELA_003.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfsLn9TiKPIz/JUCNNrug2aPON8fLCjR+BE=","A00000081981","2019-04-25T15:59Z","Nc+HNMhlqfsLn9TiKPIz/JUCNNrug2aPXW9cfP5b2jV82FRQy0cdPA==","","OK","2019-04-26T18:16Z","0000-0002-9190-7358",3.32,"2019-04-26T20:00Z","2019-05-01T17:22Z",1.08,"0000-0002-9190-7358",2,15937.3,100,67.8,0.325,"0000-0002-9190-7358",NA,NA
"7235f0c6-0200-4fde-9458-93b89f94bfd0","DELA_040.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfubEIJhrJbaDsb7yj31PY9MpO8+dN+5GkY=","A00000081982","2019-04-29T15:52Z","Nc+HNMhlqfubEIJhrJbaDsb7yj31PY9MDOxiJlLodO0=","","OK","2019-05-01T22:00Z","0000-0002-9190-7358",1.86,"2019-05-01T22:02Z","2019-05-09T17:04Z",0.46,"0000-0002-9190-7358",1,13164.9,100,34.9,0.247,"0000-0002-9190-7358",NA,NA
"b21f767c-1b9f-45a7-8a30-d8fee10bd86a","DELA_040.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfuEyRxypRJayAmYu8zBVJ+oNH4do/ab9eQ=","A00000081983","2019-04-29T16:32Z","Nc+HNMhlqfuEyRxypRJayAmYu8zBVJ+o84aYHJhMbPY=","A00000082163","OK","2019-05-01T21:46Z","0000-0002-9190-7358",3.32,"2019-05-01T21:51Z","2019-05-09T16:11Z",1.41,"0000-0002-9190-7358",3,22809,100,61.8,0.425,"0000-0002-9190-7358",NA,NA
"b1047884-7d88-488b-ab16-3afa4a77ba3d","DELA_044.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfuJihW7TqzFUCDtDVowxajkByIISbZDOvQ=","A00000081984","2019-04-29T17:57Z","Nc+HNMhlqfuJihW7TqzFUCDtDVowxajkd9LL23nLRjpsMRaTuF5pxQ==","A00000082166","OK","2019-05-01T22:23Z","0000-0002-9190-7358",6.09,"2019-05-01T22:31Z","2019-05-09T16:15Z",2.36,"0000-0002-9190-7358",1,46939,100,50.3,0.388,"0000-0002-9190-7358",NA,NA
"e66f91e3-2d84-423f-93a6-c925d8356965","DELA_044.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfuVmfWG3sJo/4ChTahclVRNUzx1tzVVPYE=","A00000081985","2019-04-29T18:42Z","Nc+HNMhlqfuVmfWG3sJo/4ChTahclVRNeJXY8U0pvpM=","A00000082161","OK","2019-05-01T21:01Z","0000-0002-9190-7358",3.04,"2019-05-01T21:06Z","2019-05-09T16:46Z",1.28,"0000-0002-9190-7358",3,19751.9,100,64.8,0.421,"0000-0002-9190-7358",NA,NA
"a493d225-485a-4fe2-b867-ba4d4ca374c7","DELA_044.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfvvm02IDN9uY7o3BXor7ncY17ih6H4WN/A=","A00000081986","2019-04-29T19:05Z","Nc+HNMhlqfvvm02IDN9uY7o3BXor7ncYM3D4a7Y/3hCU2DMbNNXQjQ==","A00000082165","OK","2019-05-01T22:07Z","0000-0002-9190-7358",6.35,"2019-05-01T22:13Z","2019-05-09T16:53Z",2.36,"0000-0002-9190-7358",1,38468.8,100,61.3,0.372,"0000-0002-9190-7358",NA,NA
"6224ffe5-d448-4872-8318-8647fd23caf9","DELA_044.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfs1i/4qlXddoIwx0Sl7TKmuHt+F0flBpZ0=","A00000081988","2019-04-29T19:37Z","Nc+HNMhlqfs1i/4qlXddoIwx0Sl7TKmuGQjdNTj240I=","A00000082162","OK","2019-05-01T21:27Z","0000-0002-9190-7358",1.38,"2019-05-01T21:32Z","2019-05-09T16:05Z",0.43,"0000-0002-9190-7358",7,14066.5,100,30.6,0.312,"0000-0002-9190-7358",NA,NA
"7cc7e247-e381-4db9-8060-d2d3b0cd513a","DELA_051.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfsgqmncHxB7bZrNuQB+zWH5d3l+E9EKhLs=","A00000081987","2019-04-30T12:58Z","Nc+HNMhlqfsgqmncHxB7bZrNuQB+zWH5B1scK0Z2ndXyL/DbbCOXiA==","A00000082156","OK","2019-05-01T19:08Z","0000-0002-9190-7358",2.38,"2019-05-01T20:00Z","2019-05-09T16:40Z",0.63,"0000-0002-9190-7358",2,12126.6,100,52,0.265,"0000-0002-9190-7358",NA,NA
"0861f5f7-12bd-4300-83dd-7218b97f999a","DELA_051.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqftTP2hiDURzlCzZjTts3M4XCoJkHcCKEeY=","A00000081989","2019-04-30T13:56Z","Nc+HNMhlqftTP2hiDURzlCzZjTts3M4XGV6IRTCVjzs=","A00000082158","OK","2019-05-01T19:43Z","0000-0002-9190-7358",2.47,"2019-05-01T20:00Z","2019-05-09T16:28Z",0.75,"0000-0002-9190-7358",2,19933.1,100,37.6,0.304,"0000-0002-9190-7358",NA,NA
"1da01638-8715-4199-9ba7-28061efdb40d","DELA_051.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfvifAHEy8/dwXzlq8H4ORqGf/xWgxmPPxo=","A00000081993","2019-04-30T14:17Z","Nc+HNMhlqfvifAHEy8/dwXzlq8H4ORqGnVNeoU+VBgg=","A00000082160","OK","2019-05-01T20:25Z","0000-0002-9190-7358",2.65,"2019-05-01T20:28Z","2019-05-09T16:57Z",0.91,"0000-0002-9190-7358",2,18149.1,100,50.1,0.343,"0000-0002-9190-7358",NA,NA
"5d274470-8b8a-4c1e-82e8-867d5c944c9a","DELA_051.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfvifAHEy8/dwbbDBXevPhlFUTmxRWfid+4=","A00000081996","2019-04-30T15:18Z","Nc+HNMhlqfvifAHEy8/dwbbDBXevPhlFMz7d243LFwA=","A00000082157","OK","2019-05-01T19:28Z","0000-0002-9190-7358",2.08,"2019-05-01T20:00Z","2019-05-09T16:35Z",0.71,"0000-0002-9190-7358",2,17793.2,100,39.9,0.341,"0000-0002-9190-7358",NA,NA
"23f6abc2-7ccd-4730-8d0c-99dbe5145e94","DELA_051.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfsb94WmMdNuWIImKxZb8nNw+myuSQtbBHY=","A00000081997","2019-04-30T15:41Z","Nc+HNMhlqfsb94WmMdNuWIImKxZb8nNwkI/H9Vnimjg=","A00000082159","OK","2019-05-01T20:31Z","0000-0002-9190-7358",4.32,"2019-05-01T20:38Z","2019-05-09T16:51Z",1.23,"0000-0002-9190-7358",1,26167.2,100,47,0.285,"0000-0002-9190-7358",NA,NA
"16b3698d-e33d-4ee7-b4a4-7428e85f3d7b","DELA_003.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfspUx960THudsGJhzNp9lTyEGxDapF/DCU=","A00000081998","2019-05-06T15:21Z","Nc+HNMhlqfspUx960THudsGJhzNp9lTyFTndeYaW0DI=","A00000082172","OK","2019-05-09T18:59Z","0000-0002-9190-7358",8.15,"2019-05-09T19:04Z","2019-05-14T20:28Z",2.79,"0000-0002-9190-7358",1,43918.4,100,63.5,0.342,"0000-0002-9190-7358",NA,NA
"56f3e113-7baf-4eb9-8417-65dc29b60197","DELA_003.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfspUx960THudtz59VMWEuBlKGLd8kVeG1Y=","A00000081999","2019-05-06T15:43Z","Nc+HNMhlqfspUx960THudtz59VMWEuBlflM7wylt1rg=","A00000082170","OK","2019-05-09T18:22Z","0000-0002-9190-7358",6.09,"2019-05-09T18:30Z","2019-05-14T20:31Z",2.34,"0000-0002-9190-7358",1,32242.9,100,72.6,0.384,"0000-0002-9190-7358",NA,NA
"976d119b-6063-4de8-9f5f-48d45935c284","DELA_002.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfsclpnYGliH+vB1RaK3LIIZjwbHMP1z2LY=","A00000082000","2019-05-06T16:50Z","Nc+HNMhlqfsclpnYGliH+vB1RaK3LIIZMvVGuE0P/Ms=","A00000082167","OK","2019-05-09T17:47Z","0000-0002-9190-7358",2.63,"2019-05-09T17:54Z","2019-05-14T20:45Z",1.13,"0000-0002-9190-7358",3,15937.3,100,70.9,0.43,"0000-0002-9190-7358",NA,NA
"6fada24b-788e-4065-b6ac-440e2dd8571b","DELA_002.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfsclpnYGliH+kZuuSHT58a/gYS5R1fCE64=","A00000082001","2019-05-06T17:36Z","Nc+HNMhlqfsclpnYGliH+kZuuSHT58a/2ds6+iwZoEE=","A00000082169","OK","2019-05-09T18:11Z","0000-0002-9190-7358",2.41,"2019-05-09T18:15Z","2019-05-14T20:35Z",0.92,"0000-0002-9190-7358",3,18627.3,100,49.4,0.382,"0000-0002-9190-7358",NA,NA
"9170ece5-a85d-4ea3-8ec7-6bd5c3496cc6","DELA_056.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfsfGrsG+JlZC32+dG7s1BFY54prSAeKL2E=","A00000082002","2019-05-06T19:42Z","Nc+HNMhlqfsfGrsG+JlZC32+dG7s1BFYIj2SYqrsQbU9PMT7B2MXVw==","A00000082175","OK","2019-05-09T20:04Z","0000-0002-9190-7358",7.2,"2019-05-09T20:07Z","2019-05-14T20:30Z",3.01,"0000-0002-9190-7358",1,56581.1,100,53.2,0.418,"0000-0002-9190-7358",NA,NA
"011a014f-9115-4211-8f0b-c5b522cff31d","DELA_056.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfsfGrsG+JlZCzp6OugYMiydcO5epdikKXE=","A00000082003","2019-05-06T20:11Z","Nc+HNMhlqfsfGrsG+JlZCzp6OugYMiydskRhJRXpW+kTsvOE4tg44g==","A00000082171","OK","2019-05-09T18:45Z","0000-0002-9190-7358",6.25,"2019-05-09T18:51Z","2019-05-14T20:34Z",2.54,"0000-0002-9190-7358",1,57383.9,100,44.3,0.406,"0000-0002-9190-7358",NA,NA
"2e7e08a6-0731-4fe8-bdd1-277f437c531c","DELA_056.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfsfGrsG+JlZCwYE3knyp5CAk0+6iEtasRg=","A00000082004","2019-05-06T20:51Z","Nc+HNMhlqfsfGrsG+JlZCwYE3knyp5CAhZxAhg6X89UizVJ1EPmegQ==","A00000082168","OK","2019-05-09T18:01Z","0000-0002-9190-7358",2.8,"2019-05-09T18:06Z","2019-05-14T20:37Z",1.14,"0000-0002-9190-7358",1,27073.3,100,42.1,0.407,"0000-0002-9190-7358",NA,NA
"f13d5658-5cb9-4d96-8dc6-be0304f495e4","DELA_042.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfsXikZFAnnYM8hoPS8Qps2BYpY2CBxRPac=","A00000082005","2019-05-07T14:22Z","Nc+HNMhlqfsXikZFAnnYM8hoPS8Qps2BOacxL6yP/4lfQJ3PdnJnwQ==","A00000082182","OK","2019-05-09T21:37Z","0000-0002-9190-7358",7.35,"2019-05-09T21:47Z","2019-05-14T20:23Z",3.22,"0000-0002-9190-7358",1,66986.7,100,48.1,0.438,"0000-0002-9190-7358",NA,NA
"63655583-0fda-47c3-a128-15f124c2e349","DELA_042.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfvc7rqhJ/TzRk0q/+7O1lkqDkuhUiziMOI=","A00000082006","2019-05-07T15:28Z","Nc+HNMhlqfvc7rqhJ/TzRk0q/+7O1lkqz9OpmASXreQ=","A00000082177","OK","2019-05-09T20:22Z","0000-0002-9190-7358",2.7,"2019-05-09T20:26Z","2019-05-14T20:40Z",1.04,"0000-0002-9190-7358",2,18545.7,100,56.1,0.385,"0000-0002-9190-7358",NA,NA
"ee263519-68eb-49af-a691-5712284045c9","DELA_041.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfuElt3OuXY/n0/UjYMXg263MMHShfxk7P0=","A00000082007","2019-05-07T16:20Z","Nc+HNMhlqfuElt3OuXY/n0/UjYMXg263DRKk1rNJeyc=","A00000082176","OK","2019-05-09T20:17Z","0000-0002-9190-7358",2.91,"2019-05-09T20:20Z","2019-05-14T20:42Z",1.28,"0000-0002-9190-7358",2,17436.1,100,73.4,0.44,"0000-0002-9190-7358",NA,NA
"da6b4a3b-1979-4513-b608-36d74093707d","DELA_041.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7sEpp1g657JWs=","A00000082008","2019-05-07T16:43Z","Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7sbwqsh/d+RzM=","A00000082173","OK","2019-05-09T19:37Z","0000-0002-9190-7358",3.89,"2019-05-09T19:40Z","2019-05-14T20:48Z",1.66,"0000-0002-9190-7358",4,27814.1,100,59.7,0.427,"0000-0002-9190-7358",NA,NA
"2ce1b820-b821-4bf7-84bf-467e58f29b5c","DELA_041.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2AoFvrS0X312I=","A00000082009","2019-05-07T16:59Z","Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2An/wpkZicAn4=","A00000082174","OK","2019-05-09T19:45Z","0000-0002-9190-7358",2.81,"2019-05-09T19:48Z","2019-05-14T20:46Z",0.82,"0000-0002-9190-7358",7,20052.8,100,40.9,0.292,"0000-0002-9190-7358",NA,NA
"6a68d44c-6d69-4110-ab1c-5813b3e9e7e2","DELA_005.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDYdJeu4tHqmY=","A00000082010","2019-05-07T18:29Z","Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDrUdvcmxlLh4=","A00000082183","OK","2019-05-09T21:59Z","0000-0002-9190-7358",5.63,"2019-05-09T22:02Z","2019-05-14T20:19Z",1.9,"0000-0002-9190-7358",1,33018.7,100,57.5,0.337,"0000-0002-9190-7358",NA,NA
"a324ae29-2c3d-4224-8344-83aeb85483e9","DELA_005.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJ3C5JoJ+WcSk=","A00000082011","2019-05-07T18:52Z","Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJjoqKqXzwiCU=","A00000082205","OK","2019-05-11T02:22Z","0000-0002-9190-7358",3.12,"2019-05-11T02:23Z","2019-05-14T20:18Z",1.17,"0000-0002-9190-7358",1,18092.8,100,64.7,0.375,"0000-0002-9190-7358",NA,NA
"7ca16706-2f72-4e48-b0f5-ccc0768ee1ac","DELA_005.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9WN5cBBMdQjQ=","A00000082012","2019-05-07T19:16Z","Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9ZvnzxoyQ0Nw=","A00000082216","OK","2019-05-11T02:12Z","0000-0002-9190-7358",4.04,"2019-05-11T02:16Z","2019-05-14T20:33Z",1.21,"0000-0002-9190-7358",1,38849.7,100,31.1,0.3,"0000-0002-9190-7358",NA,NA
"0fbadd09-5136-4be2-a15c-fde5031ffb66","DELA_008.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+tmV/PVibmf4=","A00000082013","2019-05-08T14:20Z","Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+KXtLv6UiFng6G8pzmDALdA==","A00000082180","OK","2019-05-09T20:57Z","0000-0002-9190-7358",3.01,"2019-05-09T21:00Z","2019-05-14T20:26Z",0.97,"0000-0002-9190-7358",8,19674,100,49.3,0.322,"0000-0002-9190-7358",NA,NA
"8a768409-8bc8-42d3-baf7-26db900d6025","DELA_037.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OalGts2J8xLKg=","A00000082014","2019-05-08T16:05Z","Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OaioPWTZoV7JM=","A00000082178","OK","2019-05-09T20:34Z","0000-0002-9190-7358",2.83,"2019-05-09T20:35Z","2019-05-14T20:38Z",1.15,"0000-0002-9190-7358",4,20267.4,100,56.7,0.406,"0000-0002-9190-7358",NA,NA
"4b5aa070-58ae-4b71-aba6-88b7f5b9bb11","DELA_037.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrR9qUnVaIwU8=","A00000082015","2019-05-08T17:16Z","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrMgzDRaU7eL0=","A00000082179","OK","2019-05-09T20:42Z","0000-0002-9190-7358",2.31,"2019-05-09T20:45Z","2019-05-14T20:24Z",1.08,"0000-0002-9190-7358",1,16929.1,100,63.8,0.468,"0000-0002-9190-7358",NA,NA
