"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","sampleCode","collectDate","ovenStartDate","ovenEndDate","sampleCondition","cnSampleID","cnSampleCode","ligninSampleID","ligninSampleBarcode","archiveSampleID","archiveSampleCode","toxicodendronPossible","processedBy","remarks","dataQF"
"bbacebca-241a-43c8-91e6-2f75d58bd7b0","LENO_007.basePlot.cfc","D08","LENO","LENO_007","distributed","jmTOfpHQ+ZsZMjJ+IBWsbRvFmYm1hO1J1tDtfAKAgPM=","A00000013732","2018-05-02T14:57Z","2018-05-03T18:39Z","2018-05-09T20:16Z","OK","jmTOfpHQ+ZsZMjJ+IBWsbRvFmYm1hO1JW2o33u+926Y=","A00000013827","jmTOfpHQ+ZsZMjJ+IBWsbRvFmYm1hO1JsUWNuuVx3MyNK03Il0JtpA==","A00000013805","jmTOfpHQ+ZsZMjJ+IBWsbRvFmYm1hO1JBMoaqilfvI8=","A00000015210",NA,"kjones01@battelleecology.org",NA,NA
"55232ef4-cb96-426e-bdbb-2fa753f875c0","LENO_007.basePlot.cfc","D08","LENO","LENO_007","distributed","jmTOfpHQ+ZtF6/ER24Aek3DXLf9pG2Cvz3xw95hmPDk=","A00000013733","2018-05-02T14:58Z","2018-05-03T18:29Z","2018-05-09T20:07Z","OK","jmTOfpHQ+ZtF6/ER24Aek3DXLf9pG2Cvxrx3C03bN6M=","A00000013824","jmTOfpHQ+ZtF6/ER24Aek3DXLf9pG2CvnbgvgNJ7SAMI4rRjfG071g==","A00000013815","jmTOfpHQ+ZtF6/ER24Aek3DXLf9pG2CvKwC7bkrI7bk=","A00000015202",NA,"kjones01@battelleecology.org",NA,NA
"0d569546-7dfe-4f59-b5b2-f9618d7c405a","LENO_007.basePlot.cfc","D08","LENO","LENO_007","distributed","jmTOfpHQ+ZsZMjJ+IBWsbWMUZZWtI1HZxMr3IcHkPKU=","A00000013734","2018-05-02T15:01Z","2018-05-03T18:12Z","2018-05-09T20:11Z","OK","jmTOfpHQ+ZsZMjJ+IBWsbWMUZZWtI1HZ3Ut83fosMO4=","A00000013837","jmTOfpHQ+ZsZMjJ+IBWsbWMUZZWtI1HZLXqK0RfOGCw18Jhqoreerg==","A00000013820","jmTOfpHQ+ZsZMjJ+IBWsbWMUZZWtI1HZw0VNvuIxMEw=","A00000015213",NA,"kjones01@battelleecology.org",NA,NA
"37555af6-3b74-4e74-98b2-fb450b950792","LENO_005.basePlot.cfc","D08","LENO","LENO_005","distributed","jmTOfpHQ+ZvRAXq72i02G0RXVXFHpQVhdatGKlsB3Oc=","A00000013716","2018-05-02T15:07Z","2018-05-03T17:53Z","2018-05-09T19:52Z","OK","jmTOfpHQ+ZvRAXq72i02G0RXVXFHpQVhNsH93SG6bkI=","A00000013843","jmTOfpHQ+ZvRAXq72i02G0RXVXFHpQVhi9wE5W1G7qE=","A00000013804","jmTOfpHQ+ZvRAXq72i02G0RXVXFHpQVhGj+vF+SF02A=","A00000015209",NA,"kjones01@battelleecology.org",NA,NA
"f1ab3132-cb10-474d-825f-ecad62c9efbd","LENO_005.basePlot.cfc","D08","LENO","LENO_005","distributed","jmTOfpHQ+ZvRAXq72i02G7YjWbh0/3KhgzlbiozSO/A=","A00000013717","2018-05-02T15:08Z","2018-05-03T17:50Z","2018-05-09T19:39Z","OK","jmTOfpHQ+ZvRAXq72i02G7YjWbh0/3KhUKR03RoVguI=","A00000013807","jmTOfpHQ+ZvRAXq72i02G7YjWbh0/3KhNfwlk2v3eTM=","A00000013814","jmTOfpHQ+ZvRAXq72i02G7YjWbh0/3Khm7bB6Ua93kI=","A00000015197",NA,"kjones01@battelleecology.org",NA,NA
"80cab18c-98d2-4c10-95b6-640ffc869bf1","LENO_005.basePlot.cfc","D08","LENO","LENO_005","distributed","jmTOfpHQ+ZvRE8fwY+qiR6/7GF7acZ5DFKbf4swOhB0=","A00000013718","2018-05-02T15:09Z","2018-05-03T17:54Z","2018-05-09T20:04Z","OK","jmTOfpHQ+ZvRE8fwY+qiR6/7GF7acZ5Dd6B+jUUxF0s=","A00000013848","jmTOfpHQ+ZvRE8fwY+qiR6/7GF7acZ5DXN4oykLSBvSwjDUQMu278g==","A00000013821","jmTOfpHQ+ZvRE8fwY+qiR6/7GF7acZ5D2Aq0fZz4A5c=","A00000015214",NA,"kjones01@battelleecology.org",NA,NA
"7784910f-9c82-40d2-812b-d1aabec215ea","LENO_011.basePlot.cfc","D08","LENO","LENO_011","distributed","jmTOfpHQ+ZuD7DuvLcKVc/1VgjgdC1KO0P5JSX0cvQY=","A00000013738","2018-05-02T15:12Z","2018-05-03T17:52Z","2018-05-09T20:16Z","OK","jmTOfpHQ+ZuD7DuvLcKVc/1VgjgdC1KOnUat2+EfrO8=","A00000013811","jmTOfpHQ+ZuD7DuvLcKVc/1VgjgdC1KOK/sqynWzTBI=","A00000013803","jmTOfpHQ+ZuD7DuvLcKVc/1VgjgdC1KOlt/pQ83x39I=","A00000015208",NA,"kjones01@battelleecology.org",NA,NA
"1163d5ca-343d-45a4-af5a-bd55fcdc7419","LENO_011.basePlot.cfc","D08","LENO","LENO_011","distributed","jmTOfpHQ+ZttOXF8LzuQVdFotMwbuf4r1G7GYptgTLE=","A00000013742","2018-05-02T15:14Z","2018-05-03T17:50Z","2018-05-09T20:22Z","OK","jmTOfpHQ+ZttOXF8LzuQVdFotMwbuf4rOeL5b56TiT4=","A00000013841","jmTOfpHQ+ZttOXF8LzuQVdFotMwbuf4r7XY4l0HK/QOsslvkex0rbQ==","A00000013816","jmTOfpHQ+ZttOXF8LzuQVdFotMwbuf4rjtFESnd/KMY=","A00000015198",NA,"kjones01@battelleecology.org",NA,NA
"1e7280c9-a0b5-4963-8435-34c77072c034","LENO_011.basePlot.cfc","D08","LENO","LENO_011","distributed","jmTOfpHQ+ZtNTZjs21STxVgIN+md4HfSCulb34hdZC4=","A00000013741","2018-05-02T15:17Z","2018-05-03T17:52Z","2018-05-09T20:14Z","OK","jmTOfpHQ+ZtNTZjs21STxVgIN+md4HfSI158FA7O548=","A00000013849","jmTOfpHQ+ZtNTZjs21STxVgIN+md4HfSagRO5SmdDCY=","A00000013822","jmTOfpHQ+ZtNTZjs21STxVgIN+md4HfSZL6XE30rtcQ=","A00000015217",NA,"kjones01@battelleecology.org",NA,NA
"4d5ceced-fb1b-4ed0-8c9d-baa0e323f717","LENO_004.basePlot.cfc","D08","LENO","LENO_004","distributed","jmTOfpHQ+ZsCSA2uuyjAWCGEpom5WtPrzGW1sKge0fs=","A00000013721","2018-05-02T15:18Z","2018-05-03T18:47Z","2018-05-09T20:44Z","OK","jmTOfpHQ+ZsCSA2uuyjAWCGEpom5WtPrOGvqFyCEvJQ=","A00000013810","jmTOfpHQ+ZsCSA2uuyjAWCGEpom5WtPrGtrbKxgtNoc=","A00000013802","jmTOfpHQ+ZsCSA2uuyjAWCGEpom5WtPrZGPM3jLhr08=","A00000015207",NA,"kjones01@battelleecology.org",NA,NA
"897e6860-b26d-474a-92be-81030c67d902","LENO_004.basePlot.cfc","D08","LENO","LENO_004","distributed","jmTOfpHQ+Zs0U8A3Bxm5r02i8gNnQQB0B9XHi54eqGo=","A00000013720","2018-05-02T15:22Z","2018-05-03T18:47Z","2018-05-09T19:25Z","OK","jmTOfpHQ+Zs0U8A3Bxm5r02i8gNnQQB0E0iRKP0B/Qg=","A00000013808","jmTOfpHQ+Zs0U8A3Bxm5r02i8gNnQQB0g8oh3e5P/lM=","A00000013817","jmTOfpHQ+Zs0U8A3Bxm5r02i8gNnQQB0W3zALdzjPBI=","A00000015192",NA,"kjones01@battelleecology.org",NA,NA
"0b5a869f-0282-409d-b4ed-5cea41da3002","LENO_004.basePlot.cfc","D08","LENO","LENO_004","distributed","jmTOfpHQ+ZvN4Ah30O6EPPm/rFdIPnm1PhMP1vSqZpE=","A00000013719","2018-05-02T15:25Z","2018-05-03T18:47Z","2018-05-09T20:43Z","OK","jmTOfpHQ+ZvN4Ah30O6EPPm/rFdIPnm1f+SxSHZU7TRzefsX+GsPDQ==","A00000013850","jmTOfpHQ+ZvN4Ah30O6EPPm/rFdIPnm1fdiYr7QiCo+z0UFBfRcQWQ==","A00000013831","jmTOfpHQ+ZvN4Ah30O6EPPm/rFdIPnm1J/CUcUOBJZjiG9+SucljEA==","A00000015220",NA,"kjones01@battelleecology.org",NA,NA
"3f2b76a4-6c92-4797-a7e4-756359e3f67b","LENO_063.basePlot.cfc","D08","LENO","LENO_063","tower","jmTOfpHQ+ZthGyV09AHY9uCNnNTjQnMceZ320+Fmcwk=","A00000013752","2018-05-07T17:21Z","2018-05-09T20:52Z","2018-05-15T16:55Z","OK","jmTOfpHQ+ZthGyV09AHY9uCNnNTjQnMctPN5gvXZPyLSbNyQxjBA1w==","A00000015178","jmTOfpHQ+ZthGyV09AHY9uCNnNTjQnMcc6fL62UrCU+WsrQgMc6iHQ==","A00000015182","jmTOfpHQ+ZthGyV09AHY9uCNnNTjQnMcge877dYkHDcT9GTw8Rv+tQ==","A00000015205",NA,"cbarefoot@battelleecology.org",NA,NA
"04ec0c23-9cd9-4aa7-9dd2-3f9d41bf3399","LENO_063.basePlot.cfc","D08","LENO","LENO_063","tower","jmTOfpHQ+Zt6E43sjfdM78457RTgshDXeCz+ZvS6xGI=","A00000013751","2018-05-07T18:22Z","2018-05-09T21:01Z","2018-05-15T17:44Z","OK","jmTOfpHQ+Zt6E43sjfdM78457RTgshDXT0dnudFPwi4=","A00000015174","jmTOfpHQ+Zt6E43sjfdM78457RTgshDXfEMqCe31pvDqHd1z4ZLXeQ==","A00000015172","jmTOfpHQ+Zt6E43sjfdM78457RTgshDXjPRdkrcj5vY=","A00000015224",NA,"cbarefoot@battelleecology.org",NA,NA
"30a336d6-cd1a-4c00-b3fe-7c18462a50ba","LENO_063.basePlot.cfc","D08","LENO","LENO_063","tower","jmTOfpHQ+Zt6E43sjfdM7/K6oyuf6wUYfMG2Q62BwxE=","A00000013750","2018-05-07T18:40Z","2018-05-09T20:56Z","2018-05-15T18:15Z","OK","jmTOfpHQ+Zt6E43sjfdM7/K6oyuf6wUYQ/gjRWuWSg8=","A00000015179","jmTOfpHQ+Zt6E43sjfdM7/K6oyuf6wUYGjaXWW30IOIPmGDurNKarA==","A00000015181","jmTOfpHQ+Zt6E43sjfdM7/K6oyuf6wUYh/otANCntYk=","A00000015200",NA,"cbarefoot@battelleecology.org",NA,NA
"b2f37c3f-4a95-4e29-8d0a-30844924417f","LENO_064.basePlot.cfc","D08","LENO","LENO_064","tower","jmTOfpHQ+Zu0u/oXwnPihXIZAg1bnCmza9yUoBdPbk0=","A00000013749","2018-05-07T20:02Z","2018-05-09T20:47Z","2018-05-15T18:14Z","OK","jmTOfpHQ+Zu0u/oXwnPihXIZAg1bnCmz4UzoaRi8jsg=","A00000015177","jmTOfpHQ+Zu0u/oXwnPihXIZAg1bnCmz4ghklFjhJLs=","A00000015169","jmTOfpHQ+Zu0u/oXwnPihXIZAg1bnCmzvIhPdxLxCrI=","A00000015239",NA,"mensley-field@battelleecology.org",NA,NA
"66bff15b-72db-45a9-81e0-668dab3f1d15","LENO_064.basePlot.cfc","D08","LENO","LENO_064","tower","jmTOfpHQ+ZsgIjag6hsyJhKyUKh5lckYk0mn75GAjKQ=","A00000013748","2018-05-07T20:38Z","2018-05-09T20:45Z","2018-05-15T18:11Z","OK","jmTOfpHQ+ZsgIjag6hsyJhKyUKh5lckYO4KOxxJVh9o=","A00000015161","jmTOfpHQ+ZsgIjag6hsyJhKyUKh5lckYbzkAI2iBC/Rwlol1HMUIHQ==","A00000015162","jmTOfpHQ+ZsgIjag6hsyJhKyUKh5lckY5McDFrFlrss=","A00000015216",NA,"kjones01@battelleecology.org",NA,NA
"64fc3130-d29f-4460-9048-9e6bb0bd28f9","LENO_064.basePlot.cfc","D08","LENO","LENO_064","tower","jmTOfpHQ+ZthBTYF6lnCHeY3fZ7NuNHpdbYdgNj4ihM=","A00000013747","2018-05-07T21:56Z","2018-05-09T20:41Z","2018-05-15T17:15Z","OK","jmTOfpHQ+ZthBTYF6lnCHeY3fZ7NuNHpYj4FYNlY9bU=","A00000015158","jmTOfpHQ+ZthBTYF6lnCHeY3fZ7NuNHpUmR2RR9lIno=","A00000015166","jmTOfpHQ+ZthBTYF6lnCHeY3fZ7NuNHpOoa1rdTGXUc=","A00000015194",NA,"cbarefoot@battelleecology.org",NA,NA
"9b6bca25-6cee-430c-a3a5-3b529feeeb94","LENO_012.basePlot.cfc","D08","LENO","LENO_012","distributed","jmTOfpHQ+Zt5OT/G06Pds9Z4ITHmVvdgo0UdUFMGBLA=","A00000013796","2018-05-08T14:40Z","2018-05-09T20:27Z","2018-05-15T18:08Z","OK","jmTOfpHQ+Zt5OT/G06Pds9Z4ITHmVvdgqc1oCtCfD3o=","A00000015159","jmTOfpHQ+Zt5OT/G06Pds9Z4ITHmVvdgetb6pfaebVI=","A00000015165","jmTOfpHQ+Zt5OT/G06Pds9Z4ITHmVvdgNSLdXHlBdGU=","A00000015206",NA,"mensley-field@battelleecology.org",NA,NA
"568c485b-dbd8-4ae0-87d2-f90b26b380e5","LENO_012.basePlot.cfc","D08","LENO","LENO_012","distributed","jmTOfpHQ+Zty0lbBchDNAv+Px7cFenVNiBt2JYFVfMM=","A00000013795","2018-05-08T15:05Z","2018-05-09T20:21Z","2018-05-15T18:07Z","OK","jmTOfpHQ+Zty0lbBchDNAv+Px7cFenVNmRhSnsL+rlQ=","A00000015160","jmTOfpHQ+Zty0lbBchDNAv+Px7cFenVNe0SjLCoikHg=","A00000015168","jmTOfpHQ+Zty0lbBchDNAv+Px7cFenVNiv9hHqa6NIE=","A00000015222",NA,"cbarefoot@battelleecology.org",NA,NA
"70466d1c-4fe1-4550-9bbd-994714cbb0c5","LENO_012.basePlot.cfc","D08","LENO","LENO_012","distributed","jmTOfpHQ+ZttpAhTtR0rIm4ydM96AJdQItyiYWRSehM=","A00000013794","2018-05-08T15:33Z","2018-05-09T20:14Z","2018-05-15T17:41Z","OK","jmTOfpHQ+ZttpAhTtR0rIm4ydM96AJdQq2+YOP671r+1RjfVtLX2xw==","A00000013798","jmTOfpHQ+ZttpAhTtR0rIm4ydM96AJdQ+248ITXpkDfGyMHOOy6X0A==","A00000015163","","",NA,"mensley-field@battelleecology.org",NA,NA
"acf5985a-028f-46b1-a047-1c33cc2f8a2a","LENO_001.basePlot.cfc","D08","LENO","LENO_001","distributed","jmTOfpHQ+Zvflz1+5teZsz3QjCsYe3d6fH3VP435csU=","A00000013712","2018-05-08T17:16Z","2018-05-09T20:02Z","2018-05-15T17:32Z","OK","jmTOfpHQ+Zvflz1+5teZsz3QjCsYe3d6F3fpZETok+A=","A00000015157","jmTOfpHQ+Zvflz1+5teZsz3QjCsYe3d6LazdecZsRWI=","A00000015167","jmTOfpHQ+Zvflz1+5teZsz3QjCsYe3d6egRYeh2Sk8Q=","A00000015201",NA,"cbarefoot@battelleecology.org",NA,NA
"fe329df0-2240-40af-bc76-ed54f13169c4","LENO_001.basePlot.cfc","D08","LENO","LENO_001","distributed","jmTOfpHQ+Zsa/2ZyiXAEzKjAoUjWewLClqEZAIJm3tg=","A00000013713","2018-05-08T18:01Z","2018-05-09T19:55Z","2018-05-15T17:04Z","OK","jmTOfpHQ+Zsa/2ZyiXAEzKjAoUjWewLCi1SfuDf8384=","A00000015188","jmTOfpHQ+Zsa/2ZyiXAEzKjAoUjWewLC+zKYZzDryhE=","A00000015186","jmTOfpHQ+Zsa/2ZyiXAEzKjAoUjWewLCXWsgwATH9vY=","A00000015218",NA,"kjones01@battelleecology.org",NA,NA
"8578a0db-e604-4209-ba75-b33b24622a1c","LENO_001.basePlot.cfc","D08","LENO","LENO_001","distributed","jmTOfpHQ+Zsa/2ZyiXAEzNxEe17Q7Qk5q+5hKdrc7fM=","A00000013714","2018-05-08T18:22Z","2018-05-09T20:07Z","2018-05-15T17:17Z","OK","jmTOfpHQ+Zsa/2ZyiXAEzNxEe17Q7Qk58ByDkPeKxus=","A00000013797","jmTOfpHQ+Zsa/2ZyiXAEzNxEe17Q7Qk5/cUoK0dnTMw=","A00000015164","jmTOfpHQ+Zsa/2ZyiXAEzNxEe17Q7Qk5ApwX5G8RS+I=","A00000015215",NA,"cbarefoot@battelleecology.org",NA,NA
"0c34f0ac-a460-415d-8f64-4efba3c27457","LENO_061.basePlot.cfc","D08","LENO","LENO_061","tower","jmTOfpHQ+ZtcEv1E4YSQAIXIsX7seyVSn+2tv/wN804=","A00000013758","2018-05-08T19:24Z","2018-05-09T21:43Z","2018-05-15T17:48Z","OK","jmTOfpHQ+ZtcEv1E4YSQAIXIsX7seyVSrIgY1qZdQRdY9rNxuOd4+w==","A00000015183","jmTOfpHQ+ZtcEv1E4YSQAIXIsX7seyVS0Z/MyvsRHsLB57RBY9OMfQ==","A00000015187","jmTOfpHQ+ZtcEv1E4YSQAIXIsX7seyVSvgEUU3WOLHGugl5WJDt/IA==","A00000015199",NA,"mensley-field@battelleecology.org",NA,NA
"1d139fc1-c596-4641-a2ba-15b4812aeca0","LENO_061.basePlot.cfc","D08","LENO","LENO_061","tower","jmTOfpHQ+ZsW2lanyum3N+zzXF2yyvfy2CyUlaGoyuY=","A00000013757","2018-05-08T20:10Z","2018-05-09T21:29Z","2018-05-15T17:27Z","OK","jmTOfpHQ+ZsW2lanyum3N+zzXF2yyvfyIzeXFxd3XP8=","A00000015180","jmTOfpHQ+ZsW2lanyum3N+zzXF2yyvfyKU1AdKG9WNk=","A00000015173","jmTOfpHQ+ZsW2lanyum3N+zzXF2yyvfypsE4UbS/WEA=","A00000015193",NA,"cbarefoot@battelleecology.org",NA,NA
"7c3faa2f-a9ec-4cda-86ff-204e0a4375a8","LENO_061.basePlot.cfc","D08","LENO","LENO_061","tower","jmTOfpHQ+ZvavLb238g3up/qRXakXwLeLpuV1+Il2NY=","A00000013756","2018-05-08T20:48Z","2018-05-09T21:25Z","2018-05-15T17:37Z","OK","jmTOfpHQ+ZvavLb238g3up/qRXakXwLewzgNy7682/A=","A00000015185","jmTOfpHQ+ZvavLb238g3up/qRXakXwLeG3ro5HC0RD8=","A00000015190","jmTOfpHQ+ZvavLb238g3up/qRXakXwLesPDjs39ufZk=","A00000015236",NA,"cbarefoot@battelleecology.org",NA,NA
"2561be2b-c196-4971-9ba1-ad55c6861b56","LENO_062.basePlot.cfc","D08","LENO","LENO_062","tower","jmTOfpHQ+ZtEoWPy3lPVIzQTvQUq9y/gLM1Ik9Ji9lI=","A00000013755","2018-05-08T21:28Z","2018-05-09T21:14Z","2018-05-15T17:54Z","OK","jmTOfpHQ+ZtEoWPy3lPVIzQTvQUq9y/gQ6VF6y9Kr5k=","A00000015176","jmTOfpHQ+ZtEoWPy3lPVIzQTvQUq9y/gDhAl13+L42Y=","A00000015170","jmTOfpHQ+ZtEoWPy3lPVIzQTvQUq9y/gWvE2cKSo26s=","A00000015196",NA,"cbarefoot@battelleecology.org",NA,NA
"47334ad4-eb51-4904-9835-2f1c8d075b8b","LENO_062.basePlot.cfc","D08","LENO","LENO_062","tower","jmTOfpHQ+ZsmkWiGUrIhELLrT/zX0JY9UKqJffL8RdI=","A00000013754","2018-05-08T21:42Z","2018-05-09T21:19Z","2018-05-15T17:19Z","OK","jmTOfpHQ+ZsmkWiGUrIhELLrT/zX0JY911kuGxwKp50=","A00000015184","jmTOfpHQ+ZsmkWiGUrIhELLrT/zX0JY9Za1OwzJ4cRw=","A00000015189","jmTOfpHQ+ZsmkWiGUrIhELLrT/zX0JY9Cq+Kn6hBpqU=","A00000015221",NA,"cbarefoot@battelleecology.org",NA,NA
"7824ab27-8fea-4b01-a435-330bd433e833","LENO_062.basePlot.cfc","D08","LENO","LENO_062","tower","jmTOfpHQ+Zs+bBY+IN+U7cTlrwnw+kJXL4S8bIkZLrA=","A00000013753","2018-05-08T22:37Z","2018-05-09T21:07Z","2018-05-15T18:02Z","OK","jmTOfpHQ+Zs+bBY+IN+U7cTlrwnw+kJXDS3ToXGVdrU=","A00000015175","jmTOfpHQ+Zs+bBY+IN+U7cTlrwnw+kJXEZkVwPXyGOY=","A00000015171","jmTOfpHQ+Zs+bBY+IN+U7cTlrwnw+kJXb8VwToaI568=","A00000015204",NA,"cbarefoot@battelleecology.org",NA,NA
"cdb05857-fa30-441c-b005-604d11c1d2fc","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCJQxYJTchQCM=",NA,"2017-05-15T07:00Z","2017-05-19T14:50Z","2017-05-22T22:51Z","OK","8YsBtW+LzBassxoNPqOCfsP6SnXsMbtC1iFw2CRWC8o=",NA,"8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCvQOLqSKok3oXoN9nWc0gSQ==",NA,"8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCCzVKazLQdCA=",NA,NA,"iahmed@battelleecology.org","",NA
"12c0a514-a1f7-401d-9ee4-937342466910","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewjwi9J3xqT8w=",NA,"2017-05-15T13:00Z","2017-05-19T14:50Z","2017-05-22T22:39Z","OK","8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewXy1LA0twxng=",NA,"8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ew1ijl6UPISFg=",NA,"8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewnZLJFjFI2KE=",NA,NA,"ecolberg@battelleecology.org","",NA
"225e4908-9c97-4627-9020-01dfcd65c6be","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikXW6N+AMlUNk=",NA,"2017-05-15T13:00Z","2017-05-19T14:50Z","2017-05-22T23:09Z","OK","8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikT65Bn9fQIkk=",NA,"8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgik7KesawEQIZc=",NA,"8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikqDF8X/EO1OU=",NA,NA,"iahmed@battelleecology.org","",NA
"b05b0bfd-abbb-46bb-ba34-6b76dae9c684","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JRNiFpuGWGag=",NA,"2017-05-15T16:00Z","2017-05-19T14:50Z","2017-05-22T22:45Z","OK","8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JUpbUd3k2+fU=",NA,"8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0Jvn1AmvYHREXn4tknP4k5iQ==",NA,"8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JIa9XUmX0gsw=",NA,NA,"iahmed@battelleecology.org","",NA
"84341228-5523-4488-8ecd-24264b642144","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ0FAUnD62NHI=",NA,"2017-05-15T17:00Z","2017-05-19T14:50Z","2017-05-22T22:48Z","OK","8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQDAjP46ohANY=",NA,"8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ5V3cSdzypJk=",NA,"8YsBtW+LzBZIhqe20cuOavAv4ImZl4kQ/hUjC/ot/aI=",NA,NA,"ecolberg@battelleecology.org","",NA
"ca26684e-e000-4b62-8b1a-2c5cbceabc86","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","8YsBtW+LzBassxoNPqOCfmqlBFQbOIaEsDYm/J6Hb+A=",NA,"2017-05-15T20:00Z","2017-05-19T14:50Z","2017-05-22T23:12Z","OK","8YsBtW+LzBassxoNPqOCfmqlBFQbOIaE2OZub8Rmic4=",NA,"8YsBtW+LzBassxoNPqOCfmqlBFQbOIaEBEW/9aj5o9cbUqrtVK8Blg==",NA,"8YsBtW+LzBassxoNPqOCfmqlBFQbOIaE3Ur9QxbsdrE=",NA,NA,"iahmed@battelleecology.org","",NA
"a3501a5d-3dc7-432d-a83a-fb89a4757ed7","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","8YsBtW+LzBYUtrl3C55a8MkOztb7It+BuskThdGIzu8=",NA,"2017-05-16T06:00Z","2017-05-19T14:50Z","2017-05-22T23:31Z","OK","8YsBtW+LzBYUtrl3C55a8MkOztb7It+BeC9F9wUeVnU=",NA,"8YsBtW+LzBYUtrl3C55a8MkOztb7It+B7zO8DgjWyOI=",NA,"8YsBtW+LzBYUtrl3C55a8MkOztb7It+Brm2EegBVsvg=",NA,NA,"ecolberg@battelleecology.org","",NA
"f2bfee45-ec86-4770-bb5d-9e36d8064e80","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8yb0wjqxGwntTM=",NA,"2017-05-16T07:00Z","2017-05-19T14:50Z","2017-05-22T23:18Z","OK","8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8ybdcjpi5QGVLk=",NA,"8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8ybkMW6JLVxk+dAjaTj1crzVg==",NA,"8YsBtW+LzBalX5oNx5Y8h6FP+rrxc8yb4yj+k6f+ubg=",NA,NA,"iahmed@battelleecology.org","",NA
"c91db38a-8cbe-4370-9e39-206cb5d6f7f4","TALL_054.basePlot.cfc","D08","TALL","TALL_054","tower","8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDJuC6zTEw/Jk=",NA,"2017-05-16T08:30Z","2017-05-19T14:50Z","2017-05-22T23:28Z","OK","8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDbpnBvepngyU=",NA,"8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jD6NBQXALj3/8FKSd7Yp+LaA==",NA,"8YsBtW+LzBZk7IIQRxP4MKSGoPYPQ+jDMF4RqPm99BE=",NA,NA,"kjones01@battelleecology.org","",NA
"e9622960-0837-4bb0-98c7-774aaa954598","TALL_051.basePlot.cfc","D08","TALL","TALL_051","tower","8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFj75RqYdHCkpI=",NA,"2017-05-16T13:30Z","2017-05-19T14:50Z","2017-05-22T22:25Z","OK","8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFjQbT7pZ/0Ijo=",NA,"8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFjVRfNzFoe1qY=",NA,"8YsBtW+LzBZkoqqz3jse/LJxa0R2vLFjQ3vidp6tqlM=",NA,NA,"kjones01@battelleecology.org","",NA
"83f74706-5969-4edd-8a81-95f014ab7206","TALL_051.basePlot.cfc","D08","TALL","TALL_051","tower","8YsBtW+LzBaumRUTuUa2OOQteI6cAchRNPcVzjuJ9iw=",NA,"2017-05-16T14:30Z","2017-05-19T14:50Z","2017-05-22T22:29Z","OK","8YsBtW+LzBaumRUTuUa2OOQteI6cAchRdln5Vp9+TI8=",NA,"8YsBtW+LzBaumRUTuUa2OOQteI6cAchR25hK0KrfhFI=",NA,"8YsBtW+LzBaumRUTuUa2OOQteI6cAchRyuuuV44jgMw=",NA,NA,"iahmed@battelleecology.org","",NA
