"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","sampleCode","ligninSampleID","ligninSampleBarcode","collectDate","analysisDate","analyticalRepNumber","dryMass","digestVolume","foliarPhosphorusConc","foliarPotassiumConc","foliarCalciumConc","foliarMagnesiumConc","foliarSulfurConc","foliarManganeseConc","foliarIronConc","foliarCopperConc","foliarBoronConc","foliarZincConc","measurementQF","accuracyQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF"
"b0d57532-a724-4ff1-9acc-c1e5b6587fda","WOOD_043.basePlot.cfc","D09","WOOD","WOOD_043","tower","xZ/4LGAq2g5RAbC90CFX05C/iONIwkH2V5OYKgGohSc=",NA,"xZ/4LGAq2g5RAbC90CFX05C/iONIwkH2o+M9ouKyU0w=",NA,"2016-06-27T16:42Z","2016-08-26",1,0.474,50,0.124,1.238,0.215,0.075,0.174,36.3,92.8,6.5,16,12.1,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"0f2eca94-d746-43fa-bf85-f2fb8be7381c","WOOD_044.basePlot.cfc","D09","WOOD","WOOD_044","tower","xZ/4LGAq2g5NM+G6kbU3sw96yUdUfvrt82PnLRxK9Pg=",NA,"xZ/4LGAq2g5NM+G6kbU3sw96yUdUfvrt8dtApLyLaoU=",NA,"2016-06-27T17:10Z","2016-08-26",1,0.464,50,0.111,1.522,0.482,0.115,0.123,54.1,98.6,8.6,23.5,17.2,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"a5a9ca92-70cc-450c-9606-514f79b4a27b","WOOD_045.basePlot.cfc","D09","WOOD","WOOD_045","tower","xZ/4LGAq2g625hRtYPCK3nFi3gGfPNepkwWPNpIfYFs=",NA,"xZ/4LGAq2g625hRtYPCK3nFi3gGfPNepNKtpFsWdtUo=",NA,"2016-06-27T17:30Z","2016-08-26",1,0.47,50,0.093,1.278,0.189,0.074,0.127,24.7,88.5,6.1,18.2,11.8,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"8116bf42-fe4b-43a7-bb01-d6d887fd5272","WOOD_042.basePlot.cfc","D09","WOOD","WOOD_042","tower","xZ/4LGAq2g7s0BFr7jQjhrHnd3mW1OXxTX6YMO8XwPw=",NA,"xZ/4LGAq2g7s0BFr7jQjhrHnd3mW1OXxQ+I73WbcFfE=",NA,"2016-06-27T17:44Z","2016-08-26",1,0.475,50,0.24,1.466,0.229,0.172,0.19,99.7,98.7,6.3,20.6,13.3,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"b502e159-0de3-4d09-aad3-e764f7243c46","WOOD_001.basePlot.cfc","D09","WOOD","WOOD_001","distributed","xZ/4LGAq2g67m1KX+4fS/U/0naalVs0/l+KfaPe5Wjo=",NA,"xZ/4LGAq2g67m1KX+4fS/U/0naalVs0/bivs24NJia4=",NA,"2016-06-27T19:12Z","2016-08-26",1,0.466,50,0.079,1.339,0.31,0.123,0.092,85.7,41.2,4.8,22.5,13.6,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"aa1082d7-fede-409f-86c0-27f0f05619ad","WOOD_003.basePlot.cfc","D09","WOOD","WOOD_003","distributed","xZ/4LGAq2g4AJlIzew7Wf/XwxWTru/tQ6ZjM6mutTUM=",NA,"xZ/4LGAq2g4AJlIzew7Wf/XwxWTru/tQKLyztdBUCEc=",NA,"2016-06-27T19:27Z","2016-08-26",1,0.471,50,0.121,1.275,0.335,0.098,0.163,32.9,97.6,6.9,17.2,17.2,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"366ebac2-a65e-4a45-b90d-fa16e635e56e","WOOD_004.basePlot.cfc","D09","WOOD","WOOD_004","distributed","xZ/4LGAq2g5Rur2MuF0BDdvtUvI2rTmpGu++T/p6/ws=",NA,"xZ/4LGAq2g5Rur2MuF0BDdvtUvI2rTmpX6r5tKriess=",NA,"2016-06-27T20:29Z","2016-08-26",1,0.466,50,0.165,1.356,0.308,0.14,0.15,36.3,85.5,7,29.5,13.2,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"a6c1edb4-3894-45d8-b22a-d0706c236fe3","WOOD_023.basePlot.cfc","D09","WOOD","WOOD_023","distributed","xZ/4LGAq2g6CJ8QaAy8llpSgItxwBWxDm1rOJ4cSVMo=",NA,"xZ/4LGAq2g6CJ8QaAy8llpSgItxwBWxDB255uB+fgng=",NA,"2016-06-27T20:30Z","2016-08-26",1,0.476,50,0.346,2.716,0.582,0.368,0.305,210.4,38.9,6,24,19,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"db044ecd-93ee-4b65-b59b-b5ed1d9adb15","WOOD_007.basePlot.cfc","D09","WOOD","WOOD_007","distributed","xZ/4LGAq2g6obzXPzJjcva8hhqvo4PiSfXYArcdTIMY=",NA,"xZ/4LGAq2g6obzXPzJjcva8hhqvo4PiSPl+9acVFyjA=",NA,"2016-06-28T14:46Z","2016-08-26",1,0.48,50,0.088,0.966,0.399,0.076,0.112,53,145.7,7.9,28.9,17.3,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"b4632bc5-e4d3-4764-a60b-1f036964bc81","WOOD_021.basePlot.cfc","D09","WOOD","WOOD_021","distributed","xZ/4LGAq2g6Tiw5iTs+UINI2H1BeT5B+LYqXCEoT9N4=",NA,"xZ/4LGAq2g6Tiw5iTs+UINI2H1BeT5B+hbDn04jMI+A=",NA,"2016-06-28T15:08Z","2016-08-26",1,0.465,50,0.21,2.13,0.604,0.832,0.333,279.7,51,4.7,10.8,15.7,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"7653f3b9-b93c-4d0a-9ff8-f84979806b09","WOOD_006.basePlot.cfc","D09","WOOD","WOOD_006","distributed","xZ/4LGAq2g63XXbJ/Ii4dHcg0n0X2zu/zdKkjj1cjw0=",NA,"xZ/4LGAq2g63XXbJ/Ii4dHcg0n0X2zu/bmplw7NG8Sk=",NA,"2016-06-28T15:40Z","2016-08-26",1,0.478,50,0.108,1.501,0.808,0.256,0.169,34.1,91.2,7.1,24.9,13.5,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"28216bfa-6fce-40b9-adfe-7656c94ed0d6","WOOD_005.basePlot.cfc","D09","WOOD","WOOD_005","distributed","xZ/4LGAq2g7nI++B8hJ/ggdLF5QTx8J+vIUHMLMZkWw=",NA,"xZ/4LGAq2g7nI++B8hJ/ggdLF5QTx8J+gem/y8TymXw=",NA,"2016-06-28T16:20Z","2016-08-26",1,0.47,50,0.174,1.976,0.533,0.184,0.357,42,109.5,8.3,22,19.4,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"cab4711a-c90a-470a-b596-cbb206256ea4","WOOD_002.basePlot.cfc","D09","WOOD","WOOD_002","distributed","xZ/4LGAq2g6TUwymTuahBndw9PBe2/9da5OreM0Y9xQ=",NA,"xZ/4LGAq2g6TUwymTuahBndw9PBe2/9dZG7OHvGXFdA=",NA,"2016-06-28T16:40Z","2016-08-26",1,0.466,50,0.128,1.36,0.375,0.085,0.133,103.4,92.7,7.8,14.4,13,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"1488e1cb-980a-4d5d-9091-849d5bdcb76c","WOOD_027.basePlot.cfc","D09","WOOD","WOOD_027","distributed","xZ/4LGAq2g5ElX3sDmMFmefRCJQqchVSZ5Z6afiNww8=",NA,"xZ/4LGAq2g5ElX3sDmMFmefRCJQqchVSNmY/Q+sxOos=",NA,"2016-06-28T17:10Z","2016-08-26",1,0.476,50,0.238,2.251,0.647,0.418,0.213,97.9,32.6,4.8,17.9,16.6,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"46566097-e3e4-4dbb-b459-b7aa384b997a","WOOD_008.basePlot.cfc","D09","WOOD","WOOD_008","distributed","xZ/4LGAq2g6Qj6dihqFckCd5WSebmQ+FKoAnT/HohM8=",NA,"xZ/4LGAq2g6Qj6dihqFckCd5WSebmQ+FSRGqXMoObMw=",NA,"2016-06-28T18:12Z","2016-08-26",1,0.471,50,0.244,1.666,0.563,0.2,0.215,84.2,130.3,8,31.3,15.2,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"01eb9b04-fd9c-49fd-b1d8-c3752f7d0cc9","WOOD_025.basePlot.cfc","D09","WOOD","WOOD_025","distributed","xZ/4LGAq2g6QiY+I5gtun3dYjebp/p8RDSHmr3NJdIE=",NA,"xZ/4LGAq2g6QiY+I5gtun3dYjebp/p8RC90kaby14dA=",NA,"2016-06-28T18:32Z","2016-08-26",1,0.476,50,0.23,2.203,0.68,0.454,0.231,105.7,39.7,6,21.7,15.3,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"26dd7858-ae30-45ba-a870-af3f7b658bf3","WOOD_009.basePlot.cfc","D09","WOOD","WOOD_009","distributed","xZ/4LGAq2g7M7/vSyUFd04WP3d3hJV0C8i0fVj82+8A=",NA,"xZ/4LGAq2g7M7/vSyUFd04WP3d3hJV0C6wDPZM0YuLA=",NA,"2016-06-28T19:27Z","2016-08-26",1,0.471,50,0.251,1.449,0.293,0.125,0.171,62.4,84.4,6.7,24.4,16.6,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"387599e2-1a51-4e87-a00b-7fcfb40a823f","WOOD_022.basePlot.cfc","D09","WOOD","WOOD_022","distributed","xZ/4LGAq2g5ZG/Idao9B4YBFui1U5X9FD+PEX1XY0Wc=",NA,"xZ/4LGAq2g5ZG/Idao9B4YBFui1U5X9FeAmqypvg9AM=",NA,"2016-06-28T19:39Z","2016-08-26",1,0.47,50,0.253,2.389,0.494,0.185,0.237,129.5,36.8,4.4,14.6,13.7,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"4add3286-844c-4e1b-ae58-f0b286094fd8","WOOD_010.basePlot.cfc","D09","WOOD","WOOD_010","distributed","xZ/4LGAq2g62z+5tzOwCpYBtRXM3dEnBr2V2RNwLeqo=",NA,"xZ/4LGAq2g62z+5tzOwCpYBtRXM3dEnBX4MYP+7+8VY=",NA,"2016-06-28T20:30Z","2016-08-26",1,0.466,50,0.156,1.44,0.422,0.156,0.204,26.8,121.2,7.6,30.8,14.3,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"9a8abd9d-7925-4a78-b8ce-743ee56196b1","WOOD_024.basePlot.cfc","D09","WOOD","WOOD_024","distributed","xZ/4LGAq2g5beUPdIU14aIJFb2LGeja8hJsv3Ic1nN4=",NA,"xZ/4LGAq2g5beUPdIU14aIJFb2LGeja8RxDu3edQS4E=",NA,"2016-06-28T20:49Z","2016-08-26",1,0.468,50,0.154,1.585,0.505,0.365,0.319,25.3,52.4,6.6,29.5,14.4,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"56e59c96-f7ed-42fd-b81b-8dd2b8f9bbcc","JORN_003.basePlot.cfc","D14","JORN","JORN_003","distributed","NrWJnEy30pZCBryAjUp90aWS5T4mcdZB7kavLsOUqf+t4id3lGj72YcVh050MjDd2HMN/g3SymEcoGcZkEgu1w==","|","NrWJnEy30pZCBryAjUp90aWS5T4mcdZBF+pJtHfhHKG4EsLn7VB1IA==",NA,"2017-08-22T15:07Z","2017-12-31",1,0.104,50,0.146,1.391,0.939,0.203,0.239,28.8,72,18,96.1,48.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"50055c4d-fa0d-4ea3-a175-adf74afd7044","JORN_003.basePlot.cfc","D14","JORN","JORN_003","distributed","NrWJnEy30pZCBryAjUp90THkSfUmXWd7+rItOE84apU=","","NrWJnEy30pZCBryAjUp90THkSfUmXWd713zv/df7feyjk/4Cqr6udQ==",NA,"2017-08-22T15:07Z","2017-12-31",1,0.102,50,0.142,0.926,1.415,0.285,0.26,37.2,86.6,22,141.2,28.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"50814588-65d0-45fa-b798-00c60c23d0cc","PUUM_031.basePlot.cfc","D20","PUUM","PUUM_031","tower","5DDwl49GZC0iHKZQbKj8NzstDcx0Uczttpg8yD7Gu+c=","A00000066426","5DDwl49GZC0iHKZQbKj8NzstDcx0UcztYkTfqheCPfM=","A00000066291","2019-01-15T19:41Z","2019-06-25",1,0.2,25,0.146,1.023,1.54,0.303,0.618,76.6,66.5,28.8,34.4,26,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"2bb90558-0874-40b5-b171-81475f1b8c85","PUUM_031.basePlot.cfc","D20","PUUM","PUUM_031","tower","5DDwl49GZC2qh0rABlzcr8iCJYhnV9IP8p0hpdIfgqA=","A00000066430","5DDwl49GZC2qh0rABlzcr8iCJYhnV9IPQaa0EjLo4Xoy7r8hz6pxbg==","A00000066264","2019-01-15T19:54Z","2019-06-25",1,0.2,25,0.123,1.821,1.026,0.232,0.213,452.7,29.8,3.9,26.5,35.5,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"def8f853-7799-4cf9-a7d4-63be00392f72","PUUM_002.basePlot.cfc","D20","PUUM","PUUM_002","distributed","5DDwl49GZC1OW2rB2zVCxPkxxx9T+PmAIcgktBKPsm0=","A00000066454","5DDwl49GZC1OW2rB2zVCxPkxxx9T+PmAYobvtqcXgsLMiTiEwjGXJA==","A00000066306","2019-01-15T19:57Z","2019-06-25",1,0.201,25,0.036,0.438,1.326,0.131,0.143,1111,32.2,3.2,25,9.7,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"bcd47644-4d33-41f2-a185-ea41172e38a0","PUUM_031.basePlot.cfc","D20","PUUM","PUUM_031","tower","5DDwl49GZC0MiMsIQvpaIH5L5MHLeWoMEWnGhKPB4dA=","A00000066431","5DDwl49GZC0MiMsIQvpaIH5L5MHLeWoMe54Hf98gMIeHiXemx8O+uQ==","A00000066277","2019-01-15T20:22Z","2019-06-25",1,0.201,25,0.073,0.594,0.821,0.139,0.169,232.3,16,5.9,11.9,9.2,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"d58c5582-dba7-4c06-990a-ec1af73a4d5e","PUUM_031.basePlot.cfc","D20","PUUM","PUUM_031","tower","5DDwl49GZC2RowxGD+HMP1jDuuDLR9AKqXQHdbPe+q0=","A00000066433","5DDwl49GZC2RowxGD+HMP1jDuuDLR9AKtrY2XdJeEPA=","A00000066367","2019-01-15T20:37Z","2019-06-25",1,0.2,25,0.047,0.406,1.409,0.859,0.397,612.2,19.2,2.9,31.1,109.7,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"8a6cd438-4862-4f98-8e47-16766e76fe32","PUUM_002.basePlot.cfc","D20","PUUM","PUUM_002","distributed","5DDwl49GZC1OW2rB2zVCxC3W/Gs2RSm0j7UhrXsCp0Q=","A00000066452","5DDwl49GZC1OW2rB2zVCxC3W/Gs2RSm0JRdzSctrYr03IdiefCrf/A==","A00000066418","2019-01-15T20:39Z","2019-06-25",1,0.202,25,0.037,0.298,1.036,0.075,0.132,571.5,27.3,3.1,16.7,6.6,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"3bab9a4d-b9b8-4792-b501-009a4fa32933","PUUM_002.basePlot.cfc","D20","PUUM","PUUM_002","distributed","5DDwl49GZC1OW2rB2zVCxPcrnfiW3V6tSImpqFDp/1E=","","5DDwl49GZC1OW2rB2zVCxPcrnfiW3V6thLuX5EYNPwgZY+YulRC7JA==","A00000066280","2019-01-15T20:57Z","2019-06-25",1,0.201,25,0.041,0.349,1.327,0.083,0.139,871.8,28.1,3.2,20.1,12.5,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"df8b12d2-c66d-40e2-aec5-34d1995ac2d7","PUUM_031.basePlot.cfc","D20","PUUM","PUUM_031","tower","5DDwl49GZC0egSCBihpmH8uD6niHowh/UNKGzk0V7QA=","A00000066434","5DDwl49GZC0egSCBihpmH8uD6niHowh/BdqCDRKegfAE1qOlPiFA9A==","A00000066390","2019-01-15T21:05Z","2019-06-25",1,0.2,25,0.066,0.568,2.838,0.409,0.198,87.4,14.9,2.3,21.7,9.1,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"e9c41147-3355-446b-9217-676155193473","PUUM_031.basePlot.cfc","D20","PUUM","PUUM_031","tower","5DDwl49GZC16cvqrf5CvnvbCrUMlpDkFq39fz/VEOts=","A00000066432","5DDwl49GZC16cvqrf5CvnvbCrUMlpDkF6ipE00HWVgs=","A00000066299","2019-01-15T21:35Z","2019-06-25",1,0.201,25,0.221,1.289,0.525,0.181,0.485,56,51.7,6.7,18,21.2,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"232f656f-89a7-4d27-8a20-ab15ada62291","PUUM_032.basePlot.cfc","D20","PUUM","PUUM_032","tower","5DDwl49GZC3ZL+uQ4uDYK0kJQiS9y+t0exCJBntFsIE=","A00000066446","5DDwl49GZC3ZL+uQ4uDYK0kJQiS9y+t0+juwMHlI8Y3RopplAcByNA==","A00000066388","2019-01-15T22:39Z","2019-06-25",1,0.2,25,0.05,0.617,1.586,0.07,0.231,1441,33.4,5.1,31.7,8.7,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"a784139b-0d97-4c0f-b80d-771b405426e8","PUUM_013.basePlot.cfc","D20","PUUM","PUUM_013","distributed","5DDwl49GZC1IWMFlibF2J+ZR+3s2iCRBme+aBnSm0eU=","A00000066425","5DDwl49GZC1IWMFlibF2J+ZR+3s2iCRBlsuBtu/L2ZtnUJKzj5jpnA==","A00000066296","2019-01-15T22:48Z","2019-06-25",1,0.2,25,0.049,0.339,1.095,0.085,0.154,587.4,18.8,5.3,26,9.8,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"3808cd4d-b85b-469f-ab6b-b796c5aacf1c","PUUM_032.basePlot.cfc","D20","PUUM","PUUM_032","tower","5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWTZk++tv9wsZM=","A00000066445","5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWT5Z8ysbyjfheZ+KF/SdwwyQ==","A00000066272","2019-01-15T23:01Z","2019-06-25",1,0.201,25,0.026,0.303,1.7,0.084,0.199,578.1,71.7,1.7,19.5,9.3,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"b2b18145-be9a-49d4-ba25-3ffe06d4be77","PUUM_032.basePlot.cfc","D20","PUUM","PUUM_032","tower","5DDwl49GZC3ZL+uQ4uDYK7ZGmSMUcMxuSeF3toqPkiI=","A00000066424","5DDwl49GZC3ZL+uQ4uDYK7ZGmSMUcMxu75vuGcKmjZuqJtoNPXkXHw==","A00000066401","2019-01-15T23:06Z","2019-06-25",1,0.201,25,0.037,0.435,1.032,0.07,0.183,234.3,24.9,5.3,15.4,5.7,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"6eea95e4-20de-4b7c-8ad5-f328e8c3b655","PUUM_013.basePlot.cfc","D20","PUUM","PUUM_013","distributed","5DDwl49GZC1IWMFlibF2JxVfXVt4F2TdYQRX/sX1dJA=","A00000066429","5DDwl49GZC1IWMFlibF2JxVfXVt4F2TdtzAKHRziem5g7kdKqp5RYA==","A00000066408","2019-01-15T23:08Z","2019-06-25",1,0.197,25,0.045,0.394,0.973,0.09,0.138,325.7,17.6,5.1,15.2,11.6,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"63d4cef3-33b5-4b33-b5be-779e5a407092","PUUM_013.basePlot.cfc","D20","PUUM","PUUM_013","distributed","5DDwl49GZC1IWMFlibF2J+PCCppoF6Khc+viSeTiJfQ=","A00000066435","5DDwl49GZC1IWMFlibF2J+PCCppoF6KhZelKOnZBjEQ6VZnD9wPaWA==","A00000066305","2019-01-15T23:23Z","2019-06-25",1,0.198,25,0.038,0.308,1.461,0.074,0.169,455.5,21.5,2.3,27.9,10,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"1577692e-7ac8-4a23-a185-be10631e842b","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","5DDwl49GZC1uqLVCAX8IT+zTd1NCci5MfSdjQzn3/mw=","A00000066443","5DDwl49GZC1uqLVCAX8IT+zTd1NCci5MzVWufMMhLyo=","A00000066376","2019-01-16T19:08Z","2019-06-25",1,0.201,25,0.081,0.8,0.121,0.102,0.147,301.9,16.6,8.1,21.1,34.7,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"93086692-49a2-41ca-9614-e9ef01df529b","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","5DDwl49GZC3WCKTZyT8iubLpOWSKvs9jgcf4UykO+rE=","A00000066444","5DDwl49GZC3WCKTZyT8iubLpOWSKvs9jqc0SiHFRNdNdevurQZGqtA==","A00000066370","2019-01-16T19:34Z","2019-06-25",1,0.197,25,0.054,0.903,1.674,0.378,0.675,210.9,14.2,1.9,21.6,9.2,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"ebacc1a2-ef48-4eea-8c87-a4b0b74bd373","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","5DDwl49GZC1xf3xkjPyN8s3C/1QQ1Nw2jgkvuSzxdxw=","A00000066441","5DDwl49GZC1xf3xkjPyN8s3C/1QQ1Nw2HaH9rFZVR2foIdp0eEjlAg==","A00000066387","2019-01-16T19:57Z","2019-06-25",1,0.199,25,0.08,1.656,2.773,0.338,0.894,1450,29.9,3.7,45.6,97.8,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
"d7cfe09a-3307-4f7b-9b6e-30dcb82670da","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","5DDwl49GZC0v9RFpGRmIUPlLH4n4xHTTLwX+10XNisI=","A00000066442","5DDwl49GZC0v9RFpGRmIUPlLH4n4xHTTIDUxE0pJcD2ZRTs1cpivOw==","A00000066267","2019-01-16T20:11Z","2019-06-25",1,0.198,25,0.043,0.527,1.458,0.158,0.181,694.9,18.4,4,29.6,6.9,"0","0",NA,"A & L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",NA
