"uid","namedLocation","domainID","siteID","plotID","setDate","collectDate","processingDate","massSampleIDList","massSampleMixtureID","cnSampleID","cnSampleCode","ligninSampleID","ligninSampleBarcode","archiveSampleID","archiveSampleBarcode","toxicodendronPossible","remarks","processedBy"
"b2ae3e52-5c57-4ff3-815b-6012172be3c5","STEI_053.basePlot.ltr","D05","STEI","STEI_053","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI053296.20171002.LVS|NEON.LTR.STEI053597.20171002.LVS","NEON.LTR.STEI053.20171002.LVS","NEON.LTR.STEI053.20171002.LVS.CN",NA,"NEON.LTR.STEI053.20171002.LVS.LIG",NA,"NEON.LTR.STEI053.20171002.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"7ad066be-fdeb-4389-b0b7-5fa30a124eae","STEI_061.basePlot.ltr","D05","STEI","STEI_061","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI061507.20171002.LVS|NEON.LTR.STEI061862.20171002.LVS","NEON.LTR.STEI061.20171002.LVS","NEON.LTR.STEI061.20171002.LVS.CN",NA,"NEON.LTR.STEI061.20171002.LVS.LIG",NA,"NEON.LTR.STEI061.20171002.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"3617b3d5-6024-421d-ba97-38cb42e0c83c","STEI_049.basePlot.ltr","D05","STEI","STEI_049","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI049903.20171002.NDL","NEON.LTR.STEI049.20171002.NDL","NEON.LTR.STEI049.20171002.NDL.CN",NA,"",NA,"",NA,NA,NA,"kmcmahon@neoninc.org"
"f3e672c5-996f-4397-be28-30311c4c666e","STEI_062.basePlot.ltr","D05","STEI","STEI_062","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI062452.20171002.LVS|NEON.LTR.STEI062139.20171002.LVS","NEON.LTR.STEI062.20171002.LVS","NEON.LTR.STEI062.20171002.LVS.CN",NA,"NEON.LTR.STEI062.20171002.LVS.LIG",NA,"NEON.LTR.STEI062.20171002.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"202632ad-9d13-4afe-97b7-57f8b900f111","STEI_058.basePlot.ltr","D05","STEI","STEI_058","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI058702.20171002.LVS|NEON.LTR.STEI058862.20171002.LVS","NEON.LTR.STEI058.20171002.LVS","NEON.LTR.STEI058.20171002.LVS.CN",NA,"NEON.LTR.STEI058.20171002.LVS.LIG",NA,"NEON.LTR.STEI058.20171002.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"d280eafd-c63a-4934-bbdd-154991ee6d22","STEI_052.basePlot.ltr","D05","STEI","STEI_052","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI052607.20171002.LVS|NEON.LTR.STEI052903.20171002.LVS","NEON.LTR.STEI052.20171002.LVS","NEON.LTR.STEI052.20171002.LVS.CN",NA,"NEON.LTR.STEI052.20171002.LVS.LIG",NA,"NEON.LTR.STEI052.20171002.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"3e64f0cd-73f0-4bba-8db5-62ed4aa7c340","STEI_062.basePlot.ltr","D05","STEI","STEI_062","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI062452.20171002.NDL|NEON.LTR.STEI062139.20171002.NDL","NEON.LTR.STEI062.20171002.NDL","NEON.LTR.STEI062.20171002.NDL.CN",NA,"",NA,"",NA,NA,NA,"kmcmahon@neoninc.org"
"7452f922-6ad6-47e2-9970-2d2b07cc175f","STEI_059.basePlot.ltr","D05","STEI","STEI_059","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI059139.20171002.LVS|NEON.LTR.STEI059452.20171002.LVS","NEON.LTR.STEI059.20171002.LVS","NEON.LTR.STEI059.20171002.LVS.CN",NA,"NEON.LTR.STEI059.20171002.LVS.LIG",NA,"NEON.LTR.STEI059.20171002.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"d7a15326-05ba-4323-a37f-6ffae92d3f71","STEI_049.basePlot.ltr","D05","STEI","STEI_049","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI049903.20171002.LVS|NEON.LTR.STEI049607.20171002.LVS","NEON.LTR.STEI049.20171002.LVS","NEON.LTR.STEI049.20171002.LVS.CN",NA,"NEON.LTR.STEI049.20171002.LVS.LIG",NA,"NEON.LTR.STEI049.20171002.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"c9d95b93-4782-4ee8-9e17-68750573b1df","STEI_061.basePlot.ltr","D05","STEI","STEI_061","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI061862.20171002.NDL|NEON.LTR.STEI061507.20171002.NDL","NEON.LTR.STEI061.20171002.NDL","NEON.LTR.STEI061.20171002.NDL.CN",NA,"NEON.LTR.STEI061.20171002.NDL.LIG",NA,"NEON.LTR.STEI061.20171002.NDL.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"7ddd3c9a-ab0a-40a3-aab9-ba0506602057","STEI_056.basePlot.ltr","D05","STEI","STEI_056","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI056297.20171002.LVS|NEON.LTR.STEI056808.20171002.LVS","NEON.LTR.STEI056.20171002.LVS","NEON.LTR.STEI056.20171002.LVS.CN",NA,"NEON.LTR.STEI056.20171002.LVS.LIG",NA,"NEON.LTR.STEI056.20171002.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"7fcddc1f-ec3f-4860-85ca-b15e5c0861ce","STEI_054.basePlot.ltr","D05","STEI","STEI_054","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI054756.20171002.LVS|NEON.LTR.STEI054372.20171002.LVS","NEON.LTR.STEI054.20171002.LVS","NEON.LTR.STEI054.20171002.LVS.CN",NA,"NEON.LTR.STEI054.20171002.LVS.LIG",NA,"NEON.LTR.STEI054.20171002.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"88afbd4e-7b46-4b0d-b121-0a17459900e1","STEI_057.basePlot.ltr","D05","STEI","STEI_057","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI057061.20171002.LVS|NEON.LTR.STEI057901.20171002.LVS","NEON.LTR.STEI057.20171002.LVS","NEON.LTR.STEI057.20171002.LVS.CN",NA,"NEON.LTR.STEI057.20171002.LVS.LIG",NA,"NEON.LTR.STEI057.20171002.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"99dd58eb-f27e-439e-b589-6a77d7ff5262","STEI_050.basePlot.ltr","D05","STEI","STEI_050","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI050185.20171002.LVS|NEON.LTR.STEI050291.20171002.LVS","NEON.LTR.STEI050.20171002.LVS","NEON.LTR.STEI050.20171002.LVS.CN",NA,"NEON.LTR.STEI050.20171002.LVS.LIG",NA,"NEON.LTR.STEI050.20171002.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"fdb25628-07ce-4b0f-922a-79b1b2b3c760","STEI_047.basePlot.ltr","D05","STEI","STEI_047","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI047185.20171002.LVS|NEON.LTR.STEI047291.20171002.LVS","NEON.LTR.STEI047.20171002.LVS","NEON.LTR.STEI047.20171002.LVS.CN",NA,"NEON.LTR.STEI047.20171002.LVS.LIG",NA,"NEON.LTR.STEI047.20171002.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"dbb1e4f4-505e-486f-a962-60bc4e23f149","STEI_048.basePlot.ltr","D05","STEI","STEI_048","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI048076.20171002.NDL|NEON.LTR.STEI048885.20171002.NDL","NEON.LTR.STEI048.20171002.NDL","NEON.LTR.STEI048.20171002.NDL.CN",NA,"NEON.LTR.STEI048.20171002.NDL.LIG",NA,"NEON.LTR.STEI048.20171002.NDL.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"197270b3-7961-4226-9103-c1a07dce17d6","STEI_051.basePlot.ltr","D05","STEI","STEI_051","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI051076.20171002.LVS|NEON.LTR.STEI051885.20171002.LVS","NEON.LTR.STEI051.20171002.LVS","NEON.LTR.STEI051.20171002.LVS.CN",NA,"NEON.LTR.STEI051.20171002.LVS.LIG",NA,"NEON.LTR.STEI051.20171002.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"fdaf3550-5027-4cf0-8562-f0e29b535310","STEI_055.basePlot.ltr","D05","STEI","STEI_055","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI055833.20171002.LVS|NEON.LTR.STEI055642.20171002.LVS","NEON.LTR.STEI055.20171002.LVS","NEON.LTR.STEI055.20171002.LVS.CN",NA,"NEON.LTR.STEI055.20171002.LVS.LIG",NA,"NEON.LTR.STEI055.20171002.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"a9b572c4-a7ed-4225-ae26-d6b545db19a1","STEI_048.basePlot.ltr","D05","STEI","STEI_048","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI048885.20171002.LVS|NEON.LTR.STEI048076.20171002.LVS","NEON.LTR.STEI048.20171002.LVS","NEON.LTR.STEI048.20171002.LVS.CN",NA,"NEON.LTR.STEI048.20171002.LVS.LIG",NA,"NEON.LTR.STEI048.20171002.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"9d82b66d-953d-4188-9db5-fafdb1ae642f","STEI_060.basePlot.ltr","D05","STEI","STEI_060","2017-09-05","2017-10-02","2017-12-11","NEON.LTR.STEI060061.20171002.NDL|NEON.LTR.STEI060901.20171002.NDL","NEON.LTR.STEI060.20171002.NDL","NEON.LTR.STEI060.20171002.NDL.CN",NA,"NEON.LTR.STEI060.20171002.NDL.LIG",NA,"NEON.LTR.STEI060.20171002.NDL.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"bf5557fc-8a20-4f24-b1ef-0203c7c0d409","UNDE_045.basePlot.ltr","D05","UNDE","UNDE_045","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE045545.20161010.LVS|NEON.LTR.UNDE045778.20161010.LVS","NEON.LTR.UNDE045.20161010.LVS","NEON.LTR.UNDE045.20161010.LVS.CN",NA,"",NA,"NEON.LTR.UNDE045.20161010.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"ca96e73c-88c0-44fc-baf9-49ea37bfcaff","UNDE_057.basePlot.ltr","D05","UNDE","UNDE_057","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE057413.20161010.NDL|NEON.LTR.UNDE057010.20161010.NDL","NEON.LTR.UNDE057.20161010.NDL","NEON.LTR.UNDE057.20161010.NDL.CN",NA,"NEON.LTR.UNDE057.20161010.NDL.LIG",NA,"",NA,NA,NA,"kmcmahon@neoninc.org"
"6e4e4267-4efd-4179-a864-75a946ddc027","UNDE_057.basePlot.ltr","D05","UNDE","UNDE_057","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE057413.20161010.LVS|NEON.LTR.UNDE057010.20161010.LVS","NEON.LTR.UNDE057.20161010.LVS","NEON.LTR.UNDE057.20161010.LVS.CN",NA,"NEON.LTR.UNDE057.20161010.LVS.LIG",NA,"",NA,NA,NA,"kmcmahon@neoninc.org"
"861c440a-60a7-4891-8e1b-bfa6b2e45a82","UNDE_049.basePlot.ltr","D05","UNDE","UNDE_049","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE049584.20161010.LVS|NEON.LTR.UNDE049111.20161010.LVS","NEON.LTR.UNDE049.20161010.LVS","NEON.LTR.UNDE049.20161010.LVS.CN",NA,"",NA,"NEON.LTR.UNDE049.20161010.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"b7201a70-7ddd-47d9-8641-7eb7068d6021","UNDE_049.basePlot.ltr","D05","UNDE","UNDE_049","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE049584.20161010.NDL|NEON.LTR.UNDE049111.20161010.NDL","NEON.LTR.UNDE049.20161010.NDL","NEON.LTR.UNDE049.20161010.NDL.CN",NA,"NEON.LTR.UNDE049.20161010.NDL.LIG",NA,"",NA,NA,NA,"kmcmahon@neoninc.org"
"b9ca9f49-41ca-4d8f-be68-89a1fc41dd99","UNDE_043.basePlot.ltr","D05","UNDE","UNDE_043","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE043661.20161010.NDL","NEON.LTR.UNDE043.20161010.NDL","NEON.LTR.UNDE043.20161010.NDL.CN",NA,"",NA,"NEON.LTR.UNDE043.20161010.NDL.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"88372517-6a95-48e6-924c-51fd98a721b0","UNDE_043.basePlot.ltr","D05","UNDE","UNDE_043","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE043315.20161010.LVS|NEON.LTR.UNDE043661.20161010.LVS","NEON.LTR.UNDE043.20161010.LVS","NEON.LTR.UNDE043.20161010.LVS.CN",NA,"NEON.LTR.UNDE043.20161010.LVS.LIG",NA,"",NA,NA,NA,"kmcmahon@neoninc.org"
"ec0e9d56-1190-4bf3-8aa7-9b33b87d09f1","UNDE_055.basePlot.ltr","D05","UNDE","UNDE_055","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE055269.20161010.NDL|NEON.LTR.UNDE055676.20161010.NDL","NEON.LTR.UNDE055.20161010.NDL","NEON.LTR.UNDE055.20161010.NDL.CN",NA,"",NA,"NEON.LTR.UNDE055.20161010.NDL.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"ac528203-13ea-4859-b1b5-e6e54a4a5db9","UNDE_055.basePlot.ltr","D05","UNDE","UNDE_055","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE055269.20161010.LVS|NEON.LTR.UNDE055676.20161010.LVS","NEON.LTR.UNDE055.20161010.LVS","NEON.LTR.UNDE055.20161010.LVS.CN",NA,"NEON.LTR.UNDE055.20161010.LVS.LIG",NA,"",NA,NA,NA,"kmcmahon@neoninc.org"
"ecec1742-cd7a-4134-ad24-249920298c9a","UNDE_048.basePlot.ltr","D05","UNDE","UNDE_048","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE048672.20161010.LVS|NEON.LTR.UNDE048897.20161010.LVS","NEON.LTR.UNDE048.20161010.LVS","NEON.LTR.UNDE048.20161010.LVS.CN",NA,"",NA,"NEON.LTR.UNDE048.20161010.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"3e21935a-36e0-42f2-bfcd-c499f605e771","UNDE_048.basePlot.ltr","D05","UNDE","UNDE_048","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE048897.20161010.NDL|NEON.LTR.UNDE048672.20161010.NDL","NEON.LTR.UNDE048.20161010.NDL","NEON.LTR.UNDE048.20161010.NDL.CN",NA,"",NA,"NEON.LTR.UNDE048.20161010.NDL.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"e3ab15ea-ba64-4f35-93a7-d03e549feb15","UNDE_037.basePlot.ltr","D05","UNDE","UNDE_037","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE037888.20161010.NDL|NEON.LTR.UNDE037713.20161010.NDL","NEON.LTR.UNDE037.20161010.NDL","NEON.LTR.UNDE037.20161010.NDL.CN",NA,"",NA,"NEON.LTR.UNDE037.20161010.NDL.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"123813ec-0d93-41f5-851d-9845ce0738c0","UNDE_037.basePlot.ltr","D05","UNDE","UNDE_037","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE037713.20161010.LVS|NEON.LTR.UNDE037888.20161010.LVS","NEON.LTR.UNDE037.20161010.LVS","NEON.LTR.UNDE037.20161010.LVS.CN",NA,"",NA,"NEON.LTR.UNDE037.20161010.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"bae45996-c096-4703-8b52-ecf3f9e7e96a","UNDE_054.basePlot.ltr","D05","UNDE","UNDE_054","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE054036.20161010.LVS|NEON.LTR.UNDE054436.20161010.LVS","NEON.LTR.UNDE054.20161010.LVS","NEON.LTR.UNDE054.20161010.LVS.CN",NA,"",NA,"NEON.LTR.UNDE054.20161010.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"c72151c2-be7e-4e9c-b87f-b3145119a728","UNDE_059.basePlot.ltr","D05","UNDE","UNDE_059","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE059406.20161010.NDL|NEON.LTR.UNDE059631.20161010.NDL","NEON.LTR.UNDE059.20161010.NDL","NEON.LTR.UNDE059.20161010.NDL.CN",NA,"NEON.LTR.UNDE059.20161010.NDL.LIG",NA,"",NA,NA,NA,"kmcmahon@neoninc.org"
"ba2ed242-d76c-42cb-b65f-87ac236cff63","UNDE_059.basePlot.ltr","D05","UNDE","UNDE_059","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE059406.20161010.LVS|NEON.LTR.UNDE059631.20161010.LVS","NEON.LTR.UNDE059.20161010.LVS","NEON.LTR.UNDE059.20161010.LVS.CN",NA,"",NA,"NEON.LTR.UNDE059.20161010.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"4120294a-1c7e-44c1-b106-9bfefe0c76a5","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE065010.20161010.LVS|NEON.LTR.UNDE065363.20161010.LVS","NEON.LTR.UNDE065.20161010.LVS","NEON.LTR.UNDE065.20161010.LVS.CN",NA,"",NA,"NEON.LTR.UNDE065.20161010.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"ddc5a63f-6eb7-4c13-ab9e-62f729cef99b","UNDE_047.basePlot.ltr","D05","UNDE","UNDE_047","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE047673.20161010.LVS|NEON.LTR.UNDE047030.20161010.LVS","NEON.LTR.UNDE047.20161010.LVS","NEON.LTR.UNDE047.20161010.LVS.CN",NA,"NEON.LTR.UNDE047.20161010.LVS.LIG",NA,"",NA,NA,NA,"kmcmahon@neoninc.org"
"a21ff9a9-b0be-4aae-b7a2-1b46618fbbe3","UNDE_058.basePlot.ltr","D05","UNDE","UNDE_058","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE058828.20161010.LVS|NEON.LTR.UNDE058300.20161010.LVS","NEON.LTR.UNDE058.20161010.LVS","NEON.LTR.UNDE058.20161010.LVS.CN",NA,"",NA,"NEON.LTR.UNDE058.20161010.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"6465b250-c43a-4cda-952b-acdffb1e5a2c","UNDE_044.basePlot.ltr","D05","UNDE","UNDE_044","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE044515.20161010.NDL|NEON.LTR.UNDE044085.20161010.NDL","NEON.LTR.UNDE044.20161010.NDL","NEON.LTR.UNDE044.20161010.NDL.CN",NA,"NEON.LTR.UNDE044.20161010.NDL.LIG",NA,"",NA,NA,NA,"kmcmahon@neoninc.org"
"0b35b21c-d401-4f98-a37e-5ea23a7f0543","UNDE_044.basePlot.ltr","D05","UNDE","UNDE_044","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE044085.20161010.LVS|NEON.LTR.UNDE044515.20161010.LVS","NEON.LTR.UNDE044.20161010.LVS","NEON.LTR.UNDE044.20161010.LVS.CN",NA,"",NA,"NEON.LTR.UNDE044.20161010.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"f46f3ea0-f1f4-4693-a837-e02704915eda","UNDE_056.basePlot.ltr","D05","UNDE","UNDE_056","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE056951.20161010.NDL|NEON.LTR.UNDE056360.20161010.NDL","NEON.LTR.UNDE056.20161010.NDL","NEON.LTR.UNDE056.20161010.NDL.CN",NA,"",NA,"NEON.LTR.UNDE056.20161010.NDL.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"392eb72f-0fc7-4d7a-996b-0b909c8c3c01","UNDE_056.basePlot.ltr","D05","UNDE","UNDE_056","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE056951.20161010.LVS|NEON.LTR.UNDE056360.20161010.LVS","NEON.LTR.UNDE056.20161010.LVS","NEON.LTR.UNDE056.20161010.LVS.CN",NA,"",NA,"NEON.LTR.UNDE056.20161010.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"71f2f478-e7dd-4bf8-8b8b-a8c49d9783eb","UNDE_038.basePlot.ltr","D05","UNDE","UNDE_038","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE038400.20161010.NDL|NEON.LTR.UNDE038919.20161010.NDL","NEON.LTR.UNDE038.20161010.NDL","NEON.LTR.UNDE038.20161010.NDL.CN",NA,"",NA,"NEON.LTR.UNDE038.20161010.NDL.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"b6c0ca92-d0eb-4c4f-9855-aa9cc54dfbc3","UNDE_038.basePlot.ltr","D05","UNDE","UNDE_038","2016-09-26","2016-10-10","2017-03-31","NEON.LTR.UNDE038919.20161010.LVS|NEON.LTR.UNDE038400.20161010.LVS","NEON.LTR.UNDE038.20161010.LVS","NEON.LTR.UNDE038.20161010.LVS.CN",NA,"NEON.LTR.UNDE038.20161010.LVS.LIG",NA,"",NA,NA,NA,"kmcmahon@neoninc.org"
"ebcd7adf-2d0a-4ffb-ac79-f451d4c7292a","UNDE_050.basePlot.ltr","D05","UNDE","UNDE_050","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE050673.20161010.LVS|NEON.LTR.UNDE050030.20161010.LVS","NEON.LTR.UNDE050.20161010.LVS","NEON.LTR.UNDE050.20161010.LVS.CN",NA,"",NA,"NEON.LTR.UNDE050.20161010.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"27f9df38-b482-4358-abbc-18a40bfbf641","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE061300.20161010.LVS|NEON.LTR.UNDE061828.20161010.LVS","NEON.LTR.UNDE061.20161010.LVS","NEON.LTR.UNDE061.20161010.LVS.CN",NA,"",NA,"NEON.LTR.UNDE061.20161010.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"75ac0ee3-071e-4bb8-a012-c07df33d547c","UNDE_060.basePlot.ltr","D05","UNDE","UNDE_060","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE060413.20161010.LVS|NEON.LTR.UNDE060010.20161010.LVS","NEON.LTR.UNDE060.20161010.LVS","NEON.LTR.UNDE060.20161010.LVS.CN",NA,"",NA,"NEON.LTR.UNDE060.20161010.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"4a03f8d6-38fb-488b-8abf-77df85e52eda","UNDE_060.basePlot.ltr","D05","UNDE","UNDE_060","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE060413.20161010.NDL|NEON.LTR.UNDE060010.20161010.NDL","NEON.LTR.UNDE060.20161010.NDL","NEON.LTR.UNDE060.20161010.NDL.CN",NA,"NEON.LTR.UNDE060.20161010.NDL.LIG",NA,"",NA,NA,NA,"kmcmahon@neoninc.org"
"15db3566-d8d8-46a0-b1f6-96f32c47a650","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE078632.20161010.LVS|NEON.LTR.UNDE078045.20161010.LVS","NEON.LTR.UNDE078.20161010.LVS","NEON.LTR.UNDE078.20161010.LVS.CN",NA,"",NA,"NEON.LTR.UNDE078.20161010.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"367fe237-58e7-4414-92e8-575ca555ccc2","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE078045.20161010.NDL|NEON.LTR.UNDE078632.20161010.NDL","NEON.LTR.UNDE078.20161010.NDL","NEON.LTR.UNDE078.20161010.NDL.CN",NA,"",NA,"NEON.LTR.UNDE078.20161010.NDL.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"726ee3cf-7804-40f1-bb3b-63c12b1bae8b","UNDE_052.basePlot.ltr","D05","UNDE","UNDE_052","2016-09-26","2016-10-10","2016-11-15","NEON.LTR.UNDE052584.20161010.LVS|NEON.LTR.UNDE052111.20161010.LVS","NEON.LTR.UNDE052.20161010.LVS","NEON.LTR.UNDE052.20161010.LVS.CN",NA,"",NA,"NEON.LTR.UNDE052.20161010.LVS.AR",NA,NA,NA,"kmcmahon@neoninc.org"
"e0cc9a05-da82-4b49-b645-68e0f4617687","KONZ_061.basePlot.ltr","D06","KONZ","KONZ_061","2017-02-28","2017-10-24","2017-10-30","NEON.LTR.KONZ061120.20171024.LVS","NEON.LTR.KONZ061.20171024.LVS","NEON.LTR.KONZ061.20171024.LVS.CN",NA,"NEON.LTR.KONZ061.20171024.LVS.LIG",NA,"",NA,NA,NA,"kkelly@battelleecology.org"
"5ba6d920-9ed5-4fdc-ba55-89b766f4be88","KONZ_053.basePlot.ltr","D06","KONZ","KONZ_053","2017-02-28","2017-10-24","2017-10-30","NEON.LTR.KONZ053061.20171024.LVS","NEON.LTR.KONZ053.20171024.LVS","NEON.LTR.KONZ053.20171024.LVS.CN",NA,"NEON.LTR.KONZ053.20171024.LVS.LIG",NA,"NEON.LTR.KONZ053.20171024.LVS.AR",NA,NA,NA,"kkelly@battelleecology.org"
"5712076d-a188-4de6-9667-f1e0824f9769","KONZ_064.basePlot.ltr","D06","KONZ","KONZ_064","2017-10-10","2017-10-24","2017-10-30","NEON.LTR.KONZ064099.20171024.LVS","NEON.LTR.KONZ064.20171024.LVS","NEON.LTR.KONZ064.20171024.LVS.CN",NA,"NEON.LTR.KONZ064.20171024.LVS.LIG",NA,"NEON.LTR.KONZ064.20171024.LVS.AR",NA,NA,NA,"kkelly@battelleecology.org"
"46e06a52-e27a-456e-b8af-32f5a70c7200","KONZ_069.basePlot.ltr","D06","KONZ","KONZ_069","2017-10-10","2017-10-24","2017-10-30","NEON.LTR.KONZ069149.20171024.LVS","NEON.LTR.KONZ069.20171024.LVS","NEON.LTR.KONZ069.20171024.LVS.CN",NA,"NEON.LTR.KONZ069.20171024.LVS.LIG",NA,"",NA,NA,NA,"kkelly@battelleecology.org"
"ae90cf80-28a7-40f5-974d-a5fd982a7d67","UKFS_032.basePlot.ltr","D06","UKFS","UKFS_032","2018-10-01","2018-10-15","2018-10-30","NEON.LTR.UKFS032826.20181015.LVS|NEON.LTR.UKFS032295.20181015.LVS","NEON.LTR.UKFS032.20181015.LVS","NEON.LTR.UKFS032.20181015.LVS.CN","A00000041571","NEON.LTR.UKFS032.20181015.LVS.LIG","A00000041573","NEON.LTR.UKFS032.20181015.LVS.AR","A00000041572",NA,NA,"cbrennan@battelleecology.org"
"60eaf77f-1e64-4bcf-85db-26539d39cd0a","UKFS_054.basePlot.ltr","D06","UKFS","UKFS_054","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS054774.20181015.LVS|NEON.LTR.UKFS054336.20181015.LVS","NEON.LTR.UKFS054.20181015.LVS","NEON.LTR.UKFS054.20181015.LVS.CN","A00000041537","NEON.LTR.UKFS054.20181015.LVS.LIG","A00000041539","NEON.LTR.UKFS054.20181015.LVS.AR","A00000041538",NA,NA,"cbrennan@battelleecology.org"
