"uid","namedLocation","domainID","siteID","plotID","pitID","collectDate","testProtocolVersion","nrcsDescriptionID","horizonID","horizonName","horizonTopDepth","horizonBottomDepth","remarks","dataQF"
"9b36efec-b62e-4956-b841-94021821fc43","GRSM_001.basePlot.all","D07","GRSM","GRSM_001","1113515","2016-10-12","Field Book for Describing and Sampling Soils ver3","S2016TN155001","17N02665","Bw3",32,54,"Horizon has a decrease in Clay content (percentage). This is typical for soils with a Clay Bulge to have a drop of in clay. These are usually described with a Bw Horizon.",NA
"57c5eb95-5238-4d9f-8b92-abef8f6bfbdb","GRSM_017.basePlot.all","D07","GRSM","GRSM_017","1113522","2016-10-12","Field Book for Describing and Sampling Soils ver3","S2016TN155017","17N02696","Bw1",14,28,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"76d72d11-927c-44b1-9b07-a9bc578feead","GRSM_019.basePlot.all","D07","GRSM","GRSM_019","1113520","2016-10-12","Field Book for Describing and Sampling Soils ver3","S2016TN155019","17N02702","Bt2",27,51,"Metasandstone is not listed as an option in Pedon Horizon Fragments'. Metasandstone needs to be added. Also",NA
"db3b1410-e57f-4c2d-ac06-20779366bfc1","GRSM_017.basePlot.all","D07","GRSM","GRSM_017","1113522","2016-10-12","Field Book for Describing and Sampling Soils ver3","S2016TN155017","17N02697","Bw2",28,51,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"a79cd667-eb86-40ec-96ba-eefc669b8ea3","GRSM_019.basePlot.all","D07","GRSM","GRSM_019","1113520","2016-10-12","Field Book for Describing and Sampling Soils ver3","S2016TN155019","17N02700","A",5,7,"Metasandstone is not listed as an option in Pedon Horizon Fragments'. Metasandstone needs to be added. Also",NA
"81e836ad-d125-4329-8e48-11d9258a79f4","GRSM_017.basePlot.all","D07","GRSM","GRSM_017","1113522","2016-10-12","Field Book for Describing and Sampling Soils ver3","S2016TN155017","17N02694","Oe",0,2,"Oe--0 to 1 inch; moderately decomposed organic litter and root mat; abrupt smooth boundary.",NA
"6bf42d86-9d8d-4f35-8ac7-aadf51ef36e4","GRSM_001.basePlot.all","D07","GRSM","GRSM_001","1113515","2016-10-12","Field Book for Describing and Sampling Soils ver3","S2016TN155001","17N02662","A",0,9,"Converted measured %Wt to %Vol",NA
"8d239224-f764-4734-b56f-501849a5437f","GRSM_001.basePlot.all","D07","GRSM","GRSM_001","1113515","2016-10-12","Field Book for Describing and Sampling Soils ver3","S2016TN155001","17N02663","Bw1",9,20,"Horizon has an increase in Clay content (percentage). A number of mountain soils have what has been termed, as a Clay Bulge in the upper portion of the 'B' Horizon. Depends on where a soil is sampled for Textural Class to determine Bw or Bt. This has been described by NCSU lab as 'The minimum expression of an Argillic or the Maximum expression of a Cambic'.",NA
"bb30054c-148a-4653-b569-3a11040e4b05","GRSM_019.basePlot.all","D07","GRSM","GRSM_019","1113520","2016-10-12","Field Book for Describing and Sampling Soils ver3","S2016TN155019","5453053","Cr",51,100,"Cr--19 to 80 inches; weathered, moderately cemented, thinly bedded metasedimentary rock; high excavation difficulty; few medium thin seams of yellowish red (5YR 5/6) loam in cracks; few fine and medium roots in cracks that are spaced more than 4 inches apart; extremely acid.",NA
"09d5dfbf-4a56-4325-a697-caeebb3ec7aa","GRSM_017.basePlot.all","D07","GRSM","GRSM_017","1113522","2016-10-12","Field Book for Describing and Sampling Soils ver3","S2016TN155017","17N02695","A",2,14,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"3266d234-66fc-456f-ac63-b5ad88971191","GRSM_019.basePlot.all","D07","GRSM","GRSM_019","1113520","2016-10-12","Field Book for Describing and Sampling Soils ver3","S2016TN155019","17N02701","Bt1",7,27,"Metasandstone is not listed as an option in Pedon Horizon Fragments'. Metasandstone needs to be added. Also",NA
"e843f2b5-c459-4a17-9ade-ea9aab651898","GRSM_019.basePlot.all","D07","GRSM","GRSM_019","1113520","2016-10-12","Field Book for Describing and Sampling Soils ver3","S2016TN155019","17N02699","Oe",0,5,"Oe--0 to 1 inch; moderately decomposed organic mat.",NA
"ebcbca21-9351-4b7d-9333-805a7ac78d09","GRSM_003.basePlot.all","D07","GRSM","GRSM_003","1113524","2016-10-13","Field Book for Describing and Sampling Soils ver3","S2016TN155003","17N02675","Bw1",18,29,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"2868ee08-bef6-4268-bfe2-9eab8f887c48","GRSM_009.basePlot.all","D07","GRSM","GRSM_009","1113523","2016-10-13","Field Book for Describing and Sampling Soils ver3","S2016TN155009","17N02687","Bw",21,41,"Texture is heavy loam, light sandy clay loam.",NA
"319b4b68-de49-4012-8aa3-bcdcce8f1b8d","GRSM_009.basePlot.all","D07","GRSM","GRSM_009","1113523","2016-10-13","Field Book for Describing and Sampling Soils ver3","S2016TN155009","17N02685","A1",0,8,"Converted measured %Wt to %Vol",NA
"04cd3f64-49ff-4203-ac59-6050d52deb65","GRSM_003.basePlot.all","D07","GRSM","GRSM_003","1113524","2016-10-13","Field Book for Describing and Sampling Soils ver3","S2016TN155003","17N02677","Bw3",63,84,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"79d53f89-f902-4b7d-874e-023d09eb981c","GRSM_002.basePlot.all","D07","GRSM","GRSM_002","1113516","2016-10-13","Field Book for Describing and Sampling Soils ver3","S2016TN155002","17N02668","A",4,9,"Converted measured %Wt to %Vol",NA
"84280ffb-1c1a-453b-bf65-c55e77f8d906","GRSM_003.basePlot.all","D07","GRSM","GRSM_003","1113524","2016-10-13","Field Book for Describing and Sampling Soils ver3","S2016TN155003","17N02676","Bw2",29,63,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"27ab89f0-d8fa-4235-b7e8-5ed6edcf9c88","GRSM_002.basePlot.all","D07","GRSM","GRSM_002","1113516","2016-10-13","Field Book for Describing and Sampling Soils ver3","S2016TN155002","17N02671","Cr",39,58,"Crushes to Loamy Texture",NA
"81853b01-8f5f-45f8-8a34-390eeb368090","GRSM_003.basePlot.all","D07","GRSM","GRSM_003","1113524","2016-10-13","Field Book for Describing and Sampling Soils ver3","S2016TN155003","17N02674","A2",13,18,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"f487231d-9453-4947-986a-2f05599e2cec","GRSM_002.basePlot.all","D07","GRSM","GRSM_002","1113516","2016-10-13","Field Book for Describing and Sampling Soils ver3","S2016TN155002","17N02669","Bw1",9,24,"Converted measured %Wt to %Vol",NA
"2d65b10e-4d96-4408-b6bd-eed28df7cb1e","GRSM_009.basePlot.all","D07","GRSM","GRSM_009","1113523","2016-10-13","Field Book for Describing and Sampling Soils ver3","S2016TN155009","17N02688","Bx",41,80,"Most all roost are gone.",NA
"29b93a73-b30e-447a-b9d3-feca44d9cb02","GRSM_003.basePlot.all","D07","GRSM","GRSM_003","1113524","2016-10-13","Field Book for Describing and Sampling Soils ver3","S2016TN155003","17N02673","A1",7,13,"A1 texture has higher Organic Matter.",NA
"cd894edb-28ad-44be-a2f1-6e1848236dbd","GRSM_002.basePlot.all","D07","GRSM","GRSM_002","1113516","2016-10-13","Field Book for Describing and Sampling Soils ver3","S2016TN155002","17N02667","Oe",0,4,"Moderately decomposed organic litter and root mat; abrupt smooth boundary.",NA
"f56df3d6-e0da-4533-9bd8-34b495882f40","GRSM_002.basePlot.all","D07","GRSM","GRSM_002","1113516","2016-10-13","Field Book for Describing and Sampling Soils ver3","S2016TN155002","17N02670","Bw2",24,39,"Converted measured %Wt to %Vol",NA
"e3c4b433-f359-4ac2-b4c1-2fe0cdb440c1","GRSM_003.basePlot.all","D07","GRSM","GRSM_003","1113524","2016-10-13","Field Book for Describing and Sampling Soils ver3","S2016TN155003","17N02672","Oe",0,7,"Moderately decomposed organic litter and root mat; abrupt smooth boundary.",NA
"f16ccce0-07ca-4650-818a-ff3b879d3225","GRSM_009.basePlot.all","D07","GRSM","GRSM_009","1113523","2016-10-13","Field Book for Describing and Sampling Soils ver3","S2016TN155009","17N02686","A2",8,21,"Converted measured %Wt to %Vol",NA
"d3dd30eb-de94-4c8e-af05-4b683b99e18f","GRSM_012.basePlot.all","D07","GRSM","GRSM_012","1113525","2016-10-14","Field Book for Describing and Sampling Soils ver3","S2016TN155012","17N02689","Oe",0,3,"Moderately decomposed organic litter and root mat; abrupt smooth boundary.",NA
"7e8604e0-d2eb-4030-be78-81f7d98803c7","GRSM_012.basePlot.all","D07","GRSM","GRSM_012","1113525","2016-10-14","Field Book for Describing and Sampling Soils ver3","S2016TN155012","17N02693","Bw2",58,72,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"04d64c66-11fc-43dd-b351-a8ef1291f303","GRSM_020.basePlot.all","D07","GRSM","GRSM_020","1113527","2016-10-14","Field Book for Describing and Sampling Soils ver3","S2016TN155020","17N02703","Oi",0,2,"Oi--0 inch to 1; slightly decomposed, leaves and twigs.",NA
"c6cb85b7-6bc8-4d0f-a7b8-3c71e6d6efd1","GRSM_012.basePlot.all","D07","GRSM","GRSM_012","1113525","2016-10-14","Field Book for Describing and Sampling Soils ver3","S2016TN155012","17N02690","A1",3,13,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"0abf19b1-92aa-415e-a75f-1f8f4597cd5a","GRSM_020.basePlot.all","D07","GRSM","GRSM_020","1113527","2016-10-14","Field Book for Describing and Sampling Soils ver3","S2016TN155020","17N02707","Bw2",49,100,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"29e92cfd-274d-41d4-a8a6-c304b482e560","GRSM_012.basePlot.all","D07","GRSM","GRSM_012","1113525","2016-10-14","Field Book for Describing and Sampling Soils ver3","S2016TN155012","17N02691","A2",13,24,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"2a9033fa-1d60-4e0c-a107-ad23c0de1853","GRSM_012.basePlot.all","D07","GRSM","GRSM_012","1113525","2016-10-14","Field Book for Describing and Sampling Soils ver3","S2016TN155012","17N02692","Bw1",24,58,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"0ec239ce-dff7-4c41-8dd5-8f7069505819","GRSM_007.basePlot.all","D07","GRSM","GRSM_007","1113517","2016-10-14","Field Book for Describing and Sampling Soils ver3","S2016TN155007","17N02683","Bt",25,68,"Converted measured %Wt to %Vol",NA
"f66c197b-910f-42e8-bdd3-9c93ab6f261b","GRSM_007.basePlot.all","D07","GRSM","GRSM_007","1113517","2016-10-14","Field Book for Describing and Sampling Soils ver3","S2016TN155007","17N02684","C",68,83,"Converted measured %Wt to %Vol",NA
"f58e1554-e7e2-4e06-9f37-ac12eeb5bf9d","GRSM_007.basePlot.all","D07","GRSM","GRSM_007","1113517","2016-10-14","Field Book for Describing and Sampling Soils ver3","S2016TN155007","17N02681","Oe",0,6,"Oe--0 to 6cm; moderately decomposed leaf litter; abrupt smooth boundary.",NA
"0479b0a8-94ea-42c1-8e00-2384364a37c1","GRSM_007.basePlot.all","D07","GRSM","GRSM_007","1113517","2016-10-14","Field Book for Describing and Sampling Soils ver3","S2016TN155007","17N02682","A",6,25,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"c097876f-e7a1-4b93-bf09-1a33e7fe4dd9","GRSM_020.basePlot.all","D07","GRSM","GRSM_020","1113527","2016-10-14","Field Book for Describing and Sampling Soils ver3","S2016TN155020","17N02705","A2",11,16,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"ac1c43d6-0183-402e-91be-f47241105be8","GRSM_007.basePlot.all","D07","GRSM","GRSM_007","1113517","2016-10-14","Field Book for Describing and Sampling Soils ver3","S2016TN155007","5453035","Cr",83,100,"Few thin seams of yellowish red (5YR 5/8) sandy clay loam material in cracks between rocks; few medium roots in cracks that are spaced more than 4 inches apart.",NA
"89bf3bdb-a0a4-4428-8e1d-dfdd8bea988a","GRSM_020.basePlot.all","D07","GRSM","GRSM_020","1113527","2016-10-14","Field Book for Describing and Sampling Soils ver3","S2016TN155020","17N02704","A1",2,11,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"4ab7b0d0-8a64-4a70-af63-c1c11a26b617","GRSM_020.basePlot.all","D07","GRSM","GRSM_020","1113527","2016-10-14","Field Book for Describing and Sampling Soils ver3","S2016TN155020","17N02706","Bw1",16,49,"Horizon has an increase in Clay content (percentage). A number of mountain soils have what has been termed, as a Clay Bulge' in the upper portion of the 'B' Horizon. Depends on where a soil is sampled for Textural Class to determine Bw or Bt. This has been described by NCSU lab as 'The minimum expression of an Argillic or the Maximum expression of a Cambic'.",NA
"ee1df743-d440-4540-ba51-38d87e81bc00","GRSM_025.basePlot.all","D07","GRSM","GRSM_025","1113526","2016-10-17","Field Book for Describing and Sampling Soils ver3","S2016TN155025","17N02716","BC",34,58,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"ba67991f-9f3a-45eb-b276-580396078d3e","GRSM_025.basePlot.all","D07","GRSM","GRSM_025","1113526","2016-10-17","Field Book for Describing and Sampling Soils ver3","S2016TN155025","17N02715","Bw",15,34,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"c20963e2-0e67-4af4-be7a-946a441fe600","GRSM_025.basePlot.all","D07","GRSM","GRSM_025","1113526","2016-10-17","Field Book for Describing and Sampling Soils ver3","S2016TN155025","5453071","Cr",58,80,"",NA
"358ce78d-827c-4d04-bee6-d8614da8c957","GRSM_025.basePlot.all","D07","GRSM","GRSM_025","1113526","2016-10-17","Field Book for Describing and Sampling Soils ver3","S2016TN155025","17N02714","A",6,15,"Converted measured %Wt to %Vol was not used for this site. Fragments were estimated",NA
"9a7a0dd1-e7c0-4415-82fd-5f6d9732e9a0","GRSM_025.basePlot.all","D07","GRSM","GRSM_025","1113526","2016-10-17","Field Book for Describing and Sampling Soils ver3","S2016TN155025","17N02713","Oe",0,6,"Moderately decomposed organic litter and root mat; abrupt smooth boundary.",NA
"b5f74e10-61b7-417d-a549-f75e3a6ff5c6","MLBS_061.basePlot.all","D07","MLBS","MLBS_061","1283192","2018-05-08","Field Book for Describing and Sampling Soils ver3","S2018VA071061","18N06000","AB",14,21,"",NA
"9a83879a-526e-4b9e-b949-5d361a23097d","MLBS_061.basePlot.all","D07","MLBS","MLBS_061","1283192","2018-05-08","Field Book for Describing and Sampling Soils ver3","S2018VA071061","18N05999","A",6,14,"",NA
"719d0c50-4010-48d7-9786-885448b29529","MLBS_061.basePlot.all","D07","MLBS","MLBS_061","1283192","2018-05-08","Field Book for Describing and Sampling Soils ver3","S2018VA071061","6492360","Oe",0,2,"",NA
"ad297c5e-31fd-4b45-a161-0067b8797533","MLBS_061.basePlot.all","D07","MLBS","MLBS_061","1283192","2018-05-08","Field Book for Describing and Sampling Soils ver3","S2018VA071061","18N06003","Bt1",36,91,"Upon boring with a bucket auger, the soils team encountered a high rock fragment content at 91cm and could not bore past this depth.",NA
"65712f36-22a1-4b5a-a8df-091d3689a07d","MLBS_061.basePlot.all","D07","MLBS","MLBS_061","1283192","2018-05-08","Field Book for Describing and Sampling Soils ver3","S2018VA071061","6492361","Oa",2,6,"",NA
"5a72229d-4393-49de-963f-701bbee6e95c","MLBS_061.basePlot.all","D07","MLBS","MLBS_061","1283192","2018-05-08","Field Book for Describing and Sampling Soils ver3","S2018VA071061","18N06001","Bw1",21,30,"",NA
"c3703b56-409c-43e2-9a14-e4a12891542e","MLBS_061.basePlot.all","D07","MLBS","MLBS_061","1283192","2018-05-08","Field Book for Describing and Sampling Soils ver3","S2018VA071061","18N06002","Bw2",30,36,"",NA
"e77dc684-0300-4a8d-9f32-333625b5fb43","MLBS_009.basePlot.all","D07","MLBS","MLBS_009","1283199","2018-05-14","Field Book for Describing and Sampling Soils ver3","S2018VA071009","18N06026","A",0,7,"",NA
"43c9b7d2-8853-4bec-82ef-7fbe84c66abe","MLBS_009.basePlot.all","D07","MLBS","MLBS_009","1283199","2018-05-14","Field Book for Describing and Sampling Soils ver3","S2018VA071009","18N06027","BA",7,12,"",NA
"c9c6ce11-664d-48f5-9197-eea39ec9e4ca","MLBS_009.basePlot.all","D07","MLBS","MLBS_009","1283199","2018-05-14","Field Book for Describing and Sampling Soils ver3","S2018VA071009","18N06030","Bt3",85,100,"",NA
"b9276573-e581-4bd1-b326-8e13a64d5446","MLBS_064.basePlot.all","D07","MLBS","MLBS_064","1283193","2018-05-14","Field Book for Describing and Sampling Soils ver3","S2018VA071064","18N06004","A",8,11,"",NA
"9f31c7fe-0d8a-453d-8d80-1c26fae22c9c","MLBS_064.basePlot.all","D07","MLBS","MLBS_064","1283193","2018-05-14","Field Book for Describing and Sampling Soils ver3","S2018VA071064","6492368","Oa",3,8,"",NA
"becb2474-ddc0-4bd0-85e9-b06781969817","MLBS_064.basePlot.all","D07","MLBS","MLBS_064","1283193","2018-05-14","Field Book for Describing and Sampling Soils ver3","S2018VA071064","18N06006","Bw",20,94,"",NA
"96079800-b151-445c-bcf0-0d7c16bc602d","MLBS_064.basePlot.all","D07","MLBS","MLBS_064","1283193","2018-05-14","Field Book for Describing and Sampling Soils ver3","S2018VA071064","6492367","Oe",0,3,"",NA
"8159eb38-a3f3-43ce-898e-0118df4ba881","MLBS_064.basePlot.all","D07","MLBS","MLBS_064","1283193","2018-05-14","Field Book for Describing and Sampling Soils ver3","S2018VA071064","18N06005","AB",11,20,"",NA
"c2e599d5-55ab-4620-9307-dd9c485b0906","MLBS_009.basePlot.all","D07","MLBS","MLBS_009","1283199","2018-05-14","Field Book for Describing and Sampling Soils ver3","S2018VA071009","18N06029","Bt2",42,85,"",NA
"63418d99-7507-4915-b21b-68e9b7aec5e1","MLBS_009.basePlot.all","D07","MLBS","MLBS_009","1283199","2018-05-14","Field Book for Describing and Sampling Soils ver3","S2018VA071009","18N06028","Bt1",12,42,"",NA
"a107c61c-c96f-4a68-ac18-8a5c4ffd8c46","MLBS_030.basePlot.all","D07","MLBS","MLBS_030","1283201","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071030","18N06023","Bt1",20,37,"",NA
"7c4a30f8-824f-46fd-b521-418921f9ea07","MLBS_013.basePlot.all","D07","MLBS","MLBS_013","1283195","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071013","6492375","Oi",0,1,"",NA
"1a295248-b1f4-46b2-8508-e4257b2a1c51","MLBS_030.basePlot.all","D07","MLBS","MLBS_030","1283201","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071030","18N06024","Bt2",37,53,"",NA
"481c87e3-1612-4d41-a347-9909e88ad7da","MLBS_014.basePlot.all","D07","MLBS","MLBS_014","1283198","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071014","18N06038","Bt1",19,36,"",NA
"790bab5a-0751-4acc-8414-7c2e6c9fa8dc","MLBS_006.basePlot.all","D07","MLBS","MLBS_006","1283194","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071006","18N06012","Bwg",30,48,"This site was somewhat poorly drained. A water table was encountered at 48cm and the hole could not be described beyond 48cm due to water filling the pit.",NA
"36ef05ab-f60e-4050-9796-7238afacf7de","MLBS_006.basePlot.all","D07","MLBS","MLBS_006","1283194","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071006","18N06011","Bw",19,30,"",NA
"a60a9700-651c-4e8e-85f5-3bc71690dce2","MLBS_013.basePlot.all","D07","MLBS","MLBS_013","1283195","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071013","18N06009","Bw2",27,40,"",NA
"6f09679d-fa53-4004-af9d-ad508889775d","MLBS_013.basePlot.all","D07","MLBS","MLBS_013","1283195","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071013","6492376","Oa",1,2,"",NA
"3a18651d-0452-4876-ac67-5f746fe86779","MLBS_013.basePlot.all","D07","MLBS","MLBS_013","1283195","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071013","18N06008","Bw1",11,27,"",NA
"885b849c-6faa-4715-bd82-6edc6944ce93","MLBS_030.basePlot.all","D07","MLBS","MLBS_030","1283201","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071030","18N06022","Ap2",11,20,"",NA
"8cf0ddc6-cce1-4978-8cbc-7eb7aeac93f8","MLBS_030.basePlot.all","D07","MLBS","MLBS_030","1283201","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071030","18N06025","Bt3",53,100,"",NA
"4cbfcb30-1f4f-4a71-bcbb-1d50700d3887","MLBS_013.basePlot.all","D07","MLBS","MLBS_013","1283195","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071013","18N06007","A",2,11,"",NA
"6a31e30c-ba30-41a7-9678-a17de0180bb5","MLBS_014.basePlot.all","D07","MLBS","MLBS_014","1283198","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071014","18N06035","Oe",0,1,"",NA
"dab621b6-d5a5-4a2d-b04e-b16336fe072e","MLBS_030.basePlot.all","D07","MLBS","MLBS_030","1283201","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071030","18N06020","Oe",0,2,"",NA
"34c11976-3bec-411d-8607-d2c82c4d4f90","MLBS_006.basePlot.all","D07","MLBS","MLBS_006","1283194","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071006","18N06010","A",0,19,"",NA
"9e05c08b-9251-42f6-bf76-a210241729ba","MLBS_014.basePlot.all","D07","MLBS","MLBS_014","1283198","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071014","18N06036","A",1,6,"",NA
"db156540-de66-44c1-928e-0c932b8f1b6f","MLBS_014.basePlot.all","D07","MLBS","MLBS_014","1283198","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071014","18N06039","Bt2",36,69,"",NA
"77fff1c2-7d3e-4353-8aaf-7004ea3e404e","MLBS_013.basePlot.all","D07","MLBS","MLBS_013","1283195","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071013","6492380","R",40,65,"",NA
"9dd173b7-9420-4007-97ac-ec84cca4fe90","MLBS_030.basePlot.all","D07","MLBS","MLBS_030","1283201","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071030","18N06021","Ap1",2,11,"",NA
"6729dc76-46fa-4ba5-95af-50e52f38ab4a","MLBS_014.basePlot.all","D07","MLBS","MLBS_014","1283198","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071014","18N06040","Bt3",69,100,"",NA
"4b8aa7f3-227e-4588-8af4-cfc19e9f0d6e","MLBS_014.basePlot.all","D07","MLBS","MLBS_014","1283198","2018-05-15","Field Book for Describing and Sampling Soils ver3","S2018VA071014","18N06037","BA",6,19,"",NA
"508e1537-a56b-418f-831f-665fdcc2a9c0","MLBS_004.basePlot.all","D07","MLBS","MLBS_004","1283197","2018-05-16","Field Book for Describing and Sampling Soils ver3","S2018VA071004","6492393","R",72,97,"Indurated sandtone bedrock (R) at 72cm.",NA
"efe53a90-db28-40db-9cc3-fdd75ff8d684","MLBS_001.basePlot.all","D07","MLBS","MLBS_001","1283200","2018-05-16","Field Book for Describing and Sampling Soils ver3","S2018VA071001","18N06031","A",0,10,"",NA
"41979f0b-ce27-4bb7-9c46-b2dd0ea9c1f4","MLBS_001.basePlot.all","D07","MLBS","MLBS_001","1283200","2018-05-16","Field Book for Describing and Sampling Soils ver3","S2018VA071001","18N06033","Bw1",30,50,"",NA
"cc99091b-27f2-4cde-ba7e-f7e98b38e5eb","MLBS_001.basePlot.all","D07","MLBS","MLBS_001","1283200","2018-05-16","Field Book for Describing and Sampling Soils ver3","S2018VA071001","18N06032","BA",10,30,"",NA
"45d62a61-2a4f-4d26-8c4c-abe6c39f051a","MLBS_004.basePlot.all","D07","MLBS","MLBS_004","1283197","2018-05-16","Field Book for Describing and Sampling Soils ver3","S2018VA071004","6492387","Oi",0,1,"",NA
"035bff09-a450-406b-8ac7-9461f1dcaf17","MLBS_004.basePlot.all","D07","MLBS","MLBS_004","1283197","2018-05-16","Field Book for Describing and Sampling Soils ver3","S2018VA071004","6492388","Oa",1,2,"",NA
"1b8f979a-ebdc-49c0-b4e4-f895f4f28f57","MLBS_004.basePlot.all","D07","MLBS","MLBS_004","1283197","2018-05-16","Field Book for Describing and Sampling Soils ver3","S2018VA071004","18N06017","BA",13,27,"",NA
"c5a1e911-264f-45e1-be98-fc8a6ed336ac","MLBS_004.basePlot.all","D07","MLBS","MLBS_004","1283197","2018-05-16","Field Book for Describing and Sampling Soils ver3","S2018VA071004","18N06018","Bt1",27,44,"Fragment and root content prohibited the samping team from sampling clods.",NA
"b925b281-e574-49d9-8ae1-9584656a9ecb","MLBS_004.basePlot.all","D07","MLBS","MLBS_004","1283197","2018-05-16","Field Book for Describing and Sampling Soils ver3","S2018VA071004","18N06019","Bt2",44,72,"",NA
"230fb0e4-f5b1-4cec-a8a1-e1076805f729","MLBS_001.basePlot.all","D07","MLBS","MLBS_001","1283200","2018-05-16","Field Book for Describing and Sampling Soils ver3","S2018VA071001","18N06034","Bw2",50,65,"",NA
"67002796-cc55-42fd-a7fe-3ed7a1ee695d","MLBS_004.basePlot.all","D07","MLBS","MLBS_004","1283197","2018-05-16","Field Book for Describing and Sampling Soils ver3","S2018VA071004","18N06016","A",2,13,"",NA
"4ee2424a-e9cd-4de0-8810-0a67c1a56b9e","MLBS_019.basePlot.all","D07","MLBS","MLBS_019","1283196","2018-05-18","Field Book for Describing and Sampling Soils ver3","S2018VA071019","6492381","Oi",0,2,"",NA
"ed567af8-7b42-4360-86f6-e2773e54df57","MLBS_019.basePlot.all","D07","MLBS","MLBS_019","1283196","2018-05-18","Field Book for Describing and Sampling Soils ver3","S2018VA071019","18N06014","BA",9,26,"",NA
"1ca283bb-3549-4425-aea8-d3f759083844","MLBS_019.basePlot.all","D07","MLBS","MLBS_019","1283196","2018-05-18","Field Book for Describing and Sampling Soils ver3","S2018VA071019","18N06013","A",4,9,"",NA
"acb638d3-75ee-4acb-b2ac-93521f1254da","MLBS_019.basePlot.all","D07","MLBS","MLBS_019","1283196","2018-05-18","Field Book for Describing and Sampling Soils ver3","S2018VA071019","18N06015","Bt",26,61,"",NA
"1ece1a12-8f61-453c-a4f9-01120400efdd","MLBS_019.basePlot.all","D07","MLBS","MLBS_019","1283196","2018-05-18","Field Book for Describing and Sampling Soils ver3","S2018VA071019","6492386","R",61,86,"Indurated sandstone bedrock at 61cm.",NA
"cb6f10d6-264c-4ae6-ba29-616badb2cf37","MLBS_019.basePlot.all","D07","MLBS","MLBS_019","1283196","2018-05-18","Field Book for Describing and Sampling Soils ver3","S2018VA071019","6492382","Oa",2,4,"",NA
"8641032d-4b04-4386-8dd8-621539a5d75c","ORNL_018.basePlot.all","D07","ORNL","ORNL_018","898910","2016-08-02","Field Book for Describing and Sampling Soils ver3","S2016TN001018","17N02592","Oi",0,2,NA,NA
"aed01f3b-d203-4b71-bbb8-897bf694adc6","ORNL_018.basePlot.all","D07","ORNL","ORNL_018","898910","2016-08-02","Field Book for Describing and Sampling Soils ver3","S2016TN001018","17N02595","C",32,100,NA,NA
"163b55d2-878d-493d-84ac-4ec676b9653f","ORNL_001.basePlot.all","D07","ORNL","ORNL_001","898909","2016-08-02","Field Book for Describing and Sampling Soils ver3","S2016TN001001","17N02576","Oi",0,2,NA,NA
"ee7c5f57-3273-4fb4-a9c3-abe725e52ed3","ORNL_014.basePlot.all","D07","ORNL","ORNL_014","898906","2016-08-02","Field Book for Describing and Sampling Soils ver3","S2016TN145014","17N02633","A",0,10,NA,NA
"291befe3-3a74-4fba-b20c-b36082a20b2c","ORNL_014.basePlot.all","D07","ORNL","ORNL_014","898906","2016-08-02","Field Book for Describing and Sampling Soils ver3","S2016TN145014","17N02636","Bt2",43,100,NA,NA
